,Ahmedabad,Bengaluru,Chennai,Delhi,Lucknow,Mumbai,Hyderabad,Patna,Gurugram,Visakhapatnam,Amritsar,Jorapokhar,Jaipur,Thiruvananthapuram,Amaravati,Brajrajnagar,Talcher,Kolkata,Guwahati,Coimbatore,Shillong,Chandigarh,Bhopal,Ernakulam,Kochi,Aizawl
2015-09-24,Poor,Satisfactory,Moderate,Moderate,Satisfactory,,Moderate,,,,,,,,,,,,,,,,,,,
2015-09-25,Poor,Moderate,Moderate,Poor,Satisfactory,,Satisfactory,,,,,,,,,,,,,,,,,,,
2015-09-26,Poor,Moderate,Moderate,Poor,Satisfactory,,Moderate,,,,,,,,,,,,,,,,,,,
2015-09-27,Poor,Moderate,Moderate,Poor,Satisfactory,,Poor,,,,,,,,,,,,,,,,,,,
2015-09-28,Very Poor,Satisfactory,Moderate,Poor,Moderate,,Moderate,,,,,,,,,,,,,,,,,,,
2015-09-29,Very Poor,Satisfactory,Poor,Moderate,Moderate,,Moderate,,,,,,,,,,,,,,,,,,,
2015-09-30,Poor,Moderate,Moderate,Moderate,Poor,,Poor,,,,,,,,,,,,,,,,,,,
2015-10-01,Very Poor,Moderate,Moderate,Poor,Poor,,Very Poor,,,,,,,,,,,,,,,,,,,
2015-10-02,Severe,Satisfactory,Moderate,Poor,Moderate,,Moderate,,,,,,,,,,,,,,,,,,,
2015-10-03,Severe,Moderate,Satisfactory,Poor,Poor,,Satisfactory,Moderate,,,,,,,,,,,,,,,,,,
2015-10-04,Poor,Moderate,Moderate,Very Poor,Moderate,,Satisfactory,Moderate,,,,,,,,,,,,,,,,,,
2015-10-05,Very Poor,Satisfactory,Satisfactory,Very Poor,Moderate,,Moderate,Poor,,,,,,,,,,,,,,,,,,
2015-10-06,Severe,Satisfactory,Moderate,Severe,Moderate,,Poor,Poor,,,,,,,,,,,,,,,,,,
2015-10-07,Very Poor,Moderate,Satisfactory,Very Poor,Satisfactory,,Poor,Poor,,,,,,,,,,,,,,,,,,
2015-10-08,Severe,Satisfactory,Satisfactory,Very Poor,Moderate,,Poor,Poor,,,,,,,,,,,,,,,,,,
2015-10-09,Severe,Satisfactory,Satisfactory,Very Poor,Poor,,Very Poor,Poor,,,,,,,,,,,,,,,,,,
2015-10-10,Very Poor,Moderate,Moderate,Very Poor,Moderate,,Poor,,,,,,,,,,,,,,,,,,,
2015-10-11,Poor,Moderate,Moderate,Poor,Moderate,,Moderate,,,,,,,,,,,,,,,,,,,
2015-10-12,Very Poor,Satisfactory,Moderate,Very Poor,Moderate,,Moderate,,,,,,,,,,,,,,,,,,,
2015-10-13,Severe,Satisfactory,Poor,Poor,Moderate,,Moderate,,,,,,,,,,,,,,,,,,,
2015-10-14,Very Poor,Moderate,Poor,Poor,Moderate,,Moderate,,,,,,,,,,,,,,,,,,,
2015-10-15,Severe,Satisfactory,Moderate,Poor,Poor,,Poor,,,,,,,,,,,,,,,,,,,
2015-10-16,Very Poor,Satisfactory,Moderate,Very Poor,Moderate,,Poor,Moderate,,,,,,,,,,,,,,,,,,
2015-10-17,Severe,Moderate,Moderate,Very Poor,Poor,,Poor,Moderate,,,,,,,,,,,,,,,,,,
2015-10-18,Severe,Moderate,Moderate,Poor,Poor,,Poor,Poor,,,,,,,,,,,,,,,,,,
2015-10-19,Severe,Satisfactory,Moderate,Very Poor,Poor,,Moderate,,,,,,,,,,,,,,,,,,,
2015-10-20,Severe,Moderate,Satisfactory,Severe,Very Poor,,Moderate,,,,,,,,,,,,,,,,,,,
2015-10-21,,Satisfactory,Poor,Very Poor,Very Poor,,Poor,Poor,,,,,,,,,,,,,,,,,,
2015-10-22,Poor,Satisfactory,Moderate,Poor,Very Poor,,Moderate,Poor,,,,,,,,,,,,,,,,,,
2015-10-23,Poor,Moderate,Poor,Very Poor,Poor,,Moderate,Very Poor,,,,,,,,,,,,,,,,,,
2015-10-24,Severe,Satisfactory,Moderate,Very Poor,Very Poor,,Moderate,Poor,,,,,,,,,,,,,,,,,,
2015-10-25,Severe,Satisfactory,Moderate,Very Poor,Very Poor,,Poor,,,,,,,,,,,,,,,,,,,
2015-10-26,Severe,Satisfactory,Moderate,Poor,Very Poor,,Poor,Poor,,,,,,,,,,,,,,,,,,
2015-10-27,,Moderate,Moderate,Very Poor,Very Poor,,Poor,Very Poor,,,,,,,,,,,,,,,,,,
2015-10-28,Poor,Satisfactory,Moderate,Very Poor,Very Poor,,Poor,Very Poor,,,,,,,,,,,,,,,,,,
2015-10-29,Moderate,Satisfactory,Moderate,Poor,Very Poor,,Poor,Moderate,,,,,,,,,,,,,,,,,,
2015-10-30,Moderate,Moderate,Moderate,Poor,Very Poor,,Severe,Moderate,,,,,,,,,,,,,,,,,,
2015-10-31,Moderate,Moderate,Moderate,Very Poor,Very Poor,,Severe,Moderate,,,,,,,,,,,,,,,,,,
2015-11-01,,Good,Moderate,Severe,Very Poor,,Moderate,Very Poor,,,,,,,,,,,,,,,,,,
2015-11-02,,Satisfactory,Moderate,Severe,Very Poor,,Moderate,Poor,,,,,,,,,,,,,,,,,,
2015-11-03,Severe,Satisfactory,Moderate,Severe,Very Poor,,Moderate,Very Poor,,,,,,,,,,,,,,,,,,
2015-11-04,,Satisfactory,Moderate,Severe,Very Poor,,Moderate,Poor,,,,,,,,,,,,,,,,,,
2015-11-05,Severe,Satisfactory,Moderate,Very Poor,Very Poor,,Moderate,Very Poor,,,,,,,,,,,,,,,,,,
2015-11-06,Very Poor,Satisfactory,Poor,Poor,Very Poor,,Moderate,Very Poor,,,,,,,,,,,,,,,,,,
2015-11-07,Very Poor,Satisfactory,Moderate,Severe,Very Poor,,Poor,Very Poor,,,,,,,,,,,,,,,,,,
2015-11-08,Very Poor,Satisfactory,Moderate,Severe,Very Poor,,Moderate,Very Poor,,,,,,,,,,,,,,,,,,
2015-11-09,,Satisfactory,Moderate,Very Poor,Poor,,Moderate,Very Poor,,,,,,,,,,,,,,,,,,
2015-11-10,,Satisfactory,Moderate,Severe,Poor,,Moderate,Very Poor,,,,,,,,,,,,,,,,,,
2015-11-11,,Good,Moderate,Severe,Severe,,Moderate,Very Poor,,,,,,,,,,,,,,,,,,
2015-11-12,,Moderate,Satisfactory,Severe,Severe,,Poor,Very Poor,,,,,,,,,,,,,,,,,,
2015-11-13,,Satisfactory,Moderate,Severe,Severe,,Moderate,Very Poor,,,,,,,,,,,,,,,,,,
2015-11-14,,Moderate,Moderate,Severe,Severe,,Moderate,Very Poor,,,,,,,,,,,,,,,,,,
2015-11-15,,Satisfactory,Moderate,Very Poor,Severe,,Moderate,Very Poor,,,,,,,,,,,,,,,,,,
2015-11-16,,Satisfactory,Moderate,Very Poor,Severe,,Moderate,Severe,,,,,,,,,,,,,,,,,,
2015-11-17,,Moderate,Moderate,Very Poor,Severe,,Moderate,Severe,,,,,,,,,,,,,,,,,,
2015-11-18,,Moderate,Satisfactory,Very Poor,Very Poor,,Moderate,Very Poor,,,,,,,,,,,,,,,,,,
2015-11-19,,Moderate,Satisfactory,Very Poor,Very Poor,,Moderate,Very Poor,,,,,,,,,,,,,,,,,,
2015-11-20,,Satisfactory,Satisfactory,Severe,Severe,,Satisfactory,Very Poor,,,,,,,,,,,,,,,,,,
2015-11-21,,Satisfactory,Satisfactory,Severe,Severe,,Satisfactory,Severe,,,,,,,,,,,,,,,,,,
2015-11-22,,Satisfactory,Moderate,Severe,Severe,,Moderate,Severe,,,,,,,,,,,,,,,,,,
2015-11-23,,Satisfactory,Satisfactory,Severe,Severe,,Satisfactory,Severe,,,,,,,,,,,,,,,,,,
2015-11-24,,Satisfactory,Satisfactory,Severe,Severe,,Moderate,Severe,,,,,,,,,,,,,,,,,,
2015-11-25,,Moderate,Satisfactory,Very Poor,Severe,,Moderate,Severe,,,,,,,,,,,,,,,,,,
2015-11-26,,Satisfactory,Moderate,Very Poor,Severe,,Moderate,Severe,,,,,,,,,,,,,,,,,,
2015-11-27,,Moderate,Moderate,Very Poor,Severe,,Moderate,Very Poor,,,,,,,,,,,,,,,,,,
2015-11-28,,Moderate,Moderate,Very Poor,Severe,,Moderate,Very Poor,,,,,,,,,,,,,,,,,,
2015-11-29,,Satisfactory,Moderate,Very Poor,Severe,,Moderate,Very Poor,,,,,,,,,,,,,,,,,,
2015-11-30,,Satisfactory,Satisfactory,Severe,Very Poor,,Moderate,Very Poor,,,,,,,,,,,,,,,,,,
2015-12-01,,Satisfactory,Moderate,Very Poor,Severe,,Moderate,Very Poor,,,,,,,,,,,,,,,,,,
2015-12-02,,Satisfactory,Moderate,Very Poor,Poor,,Satisfactory,Very Poor,,,,,,,,,,,,,,,,,,
2015-12-03,,Satisfactory,Satisfactory,Very Poor,Poor,,Satisfactory,Very Poor,,,,,,,,,,,,,,,,,,
2015-12-04,,Moderate,Satisfactory,Very Poor,Very Poor,,Moderate,Very Poor,,,,,,,,,,,,,,,,,,
2015-12-05,,Moderate,,Severe,Severe,,Moderate,Severe,,,,,,,,,,,,,,,,,,
2015-12-06,,Satisfactory,,Very Poor,Severe,,Moderate,Very Poor,,,,,,,,,,,,,,,,,,
2015-12-07,,Satisfactory,,Severe,Severe,,Moderate,Very Poor,,,,,,,,,,,,,,,,,,
2015-12-08,,Moderate,Moderate,Severe,Severe,,Moderate,Very Poor,,,,,,,,,,,,,,,,,,
2015-12-09,,Satisfactory,Moderate,Severe,Severe,,Moderate,Very Poor,,,,,,,,,,,,,,,,,,
2015-12-10,,Satisfactory,Satisfactory,Very Poor,Severe,,Moderate,Very Poor,,,,,,,,,,,,,,,,,,
2015-12-11,,Satisfactory,Moderate,Very Poor,Severe,,Moderate,Very Poor,,,,,,,,,,,,,,,,,,
2015-12-12,,Satisfactory,Satisfactory,Very Poor,Severe,,Moderate,Very Poor,,,,,,,,,,,,,,,,,,
2015-12-13,,Satisfactory,Moderate,Very Poor,Severe,,Moderate,Severe,,,,,,,,,,,,,,,,,,
2015-12-14,,Satisfactory,Moderate,Very Poor,Severe,,Moderate,Very Poor,,,,,,,,,,,,,,,,,,
2015-12-15,,Satisfactory,Moderate,Moderate,Very Poor,,Satisfactory,Very Poor,,,,,,,,,,,,,,,,,,
2015-12-16,,Satisfactory,Moderate,Poor,Very Poor,,Moderate,Severe,,,,,,,,,,,,,,,,,,
2015-12-17,,Satisfactory,Moderate,Very Poor,Very Poor,,Satisfactory,Severe,,,,,,,,,,,,,,,,,,
2015-12-18,,Moderate,Moderate,Very Poor,Very Poor,,Satisfactory,Severe,,,,,,,,,,,,,,,,,,
2015-12-19,,Moderate,Moderate,Poor,Poor,,Moderate,Severe,,,,,,,,,,,,,,,,,,
2015-12-20,,Satisfactory,Moderate,Very Poor,Very Poor,,Moderate,Severe,,,,,,,,,,,,,,,,,,
2015-12-21,,Moderate,Moderate,Very Poor,Very Poor,,Satisfactory,Severe,,,,,,,,,,,,,,,,,,
2015-12-22,,Moderate,Moderate,Very Poor,Very Poor,,Moderate,Severe,,,,,,,,,,,,,,,,,,
2015-12-23,,Satisfactory,Moderate,Severe,Severe,,Moderate,Severe,,,,,,,,,,,,,,,,,,
2015-12-24,,Moderate,Moderate,Very Poor,Very Poor,,Moderate,Severe,,,,,,,,,,,,,,,,,,
2015-12-25,,Moderate,Moderate,Very Poor,Very Poor,,Moderate,Severe,,,,,,,,,,,,,,,,,,
2015-12-26,,Moderate,Moderate,Very Poor,Poor,,Moderate,Very Poor,,,,,,,,,,,,,,,,,,
2015-12-27,,Moderate,Moderate,Very Poor,Very Poor,,Moderate,Very Poor,,,,,,,,,,,,,,,,,,
2015-12-28,,Moderate,Poor,Very Poor,Very Poor,,Moderate,Severe,,,,,,,,,,,,,,,,,,
2015-12-29,,Moderate,Poor,Very Poor,Very Poor,,Moderate,Severe,,,,,,,,,,,,,,,,,,
2015-12-30,,Satisfactory,Moderate,Severe,Very Poor,,Moderate,Severe,,,,,,,,,,,,,,,,,,
2015-12-31,,Moderate,Satisfactory,Severe,Very Poor,,Poor,Severe,,,,,,,,,,,,,,,,,,
2016-01-01,,Moderate,Moderate,Severe,Very Poor,,Very Poor,Severe,,,,,,,,,,,,,,,,,,
2016-01-02,,Satisfactory,Moderate,Severe,Very Poor,,Poor,Severe,,,,,,,,,,,,,,,,,,
2016-01-03,,Moderate,Moderate,Severe,Very Poor,,Moderate,Severe,,,,,,,,,,,,,,,,,,
2016-01-04,,Moderate,Satisfactory,Severe,Very Poor,,Moderate,Severe,,,,,,,,,,,,,,,,,,
2016-01-05,,Moderate,Moderate,Severe,Very Poor,,Poor,Severe,,,,,,,,,,,,,,,,,,
2016-01-06,,Moderate,Moderate,Severe,Very Poor,,Poor,Severe,,,,,,,,,,,,,,,,,,
2016-01-07,,Moderate,Moderate,Severe,Very Poor,,Moderate,Severe,,,,,,,,,,,,,,,,,,
2016-01-08,,Moderate,Moderate,Severe,Very Poor,,Moderate,Severe,,,,,,,,,,,,,,,,,,
2016-01-09,,Moderate,Moderate,Severe,Very Poor,,Poor,Very Poor,,,,,,,,,,,,,,,,,,
2016-01-10,,Moderate,Moderate,Very Poor,Poor,,Moderate,Very Poor,,,,,,,,,,,,,,,,,,
2016-01-11,,Moderate,Moderate,Severe,Very Poor,,Moderate,Very Poor,,,,,,,,,,,,,,,,,,
2016-01-12,,Moderate,Moderate,Severe,Very Poor,,Poor,Severe,,,,,,,,,,,,,,,,,,
2016-01-13,,Moderate,Moderate,Very Poor,Severe,,Poor,Severe,,,,,,,,,,,,,,,,,,
2016-01-14,,Moderate,Poor,Very Poor,Severe,,Poor,Severe,,,,,,,,,,,,,,,,,,
2016-01-15,,Moderate,Moderate,Very Poor,Very Poor,,Moderate,Severe,,,,,,,,,,,,,,,,,,
2016-01-16,,Moderate,Moderate,Very Poor,Very Poor,,Moderate,Very Poor,,,,,,,,,,,,,,,,,,
2016-01-17,,Poor,Moderate,Very Poor,Very Poor,,Moderate,Very Poor,,,,,,,,,,,,,,,,,,
2016-01-18,,Poor,Moderate,Severe,Very Poor,,Moderate,Very Poor,,,,,,,,,,,,,,,,,,
2016-01-19,,Moderate,Moderate,Severe,Severe,,Moderate,Very Poor,,,,,,,,,,,,,,,,,,
2016-01-20,,Moderate,Moderate,Severe,Very Poor,,Moderate,Very Poor,,,,,,,,,,,,,,,,,,
2016-01-21,,Moderate,Moderate,Very Poor,Very Poor,,Moderate,Very Poor,,,,,,,,,,,,,,,,,,
2016-01-22,,Moderate,Moderate,Very Poor,Very Poor,,Moderate,Very Poor,,,,,,,,,,,,,,,,,,
2016-01-23,,Moderate,Moderate,Severe,Severe,,Moderate,Very Poor,Poor,,,,,,,,,,,,,,,,,
2016-01-24,,Moderate,Moderate,Severe,Severe,,Moderate,Severe,Poor,,,,,,,,,,,,,,,,,
2016-01-25,,Satisfactory,Moderate,Severe,Very Poor,,Moderate,Severe,,,,,,,,,,,,,,,,,,
2016-01-26,,Moderate,Moderate,Severe,Severe,,Moderate,Severe,Poor,,,,,,,,,,,,,,,,,
2016-01-27,,Satisfactory,Moderate,Severe,Very Poor,,Moderate,Severe,,,,,,,,,,,,,,,,,,
2016-01-28,,Moderate,Moderate,Severe,Very Poor,,Moderate,Very Poor,,,,,,,,,,,,,,,,,,
2016-01-29,,Moderate,Moderate,Severe,Severe,,Moderate,Severe,,,,,,,,,,,,,,,,,,
2016-01-30,,Moderate,Moderate,Severe,Severe,,Moderate,Severe,,,,,,,,,,,,,,,,,,
2016-01-31,,Moderate,Poor,Severe,Very Poor,,Moderate,Severe,,,,,,,,,,,,,,,,,,
2016-02-01,,Moderate,Poor,Very Poor,Very Poor,,Moderate,Severe,,,,,,,,,,,,,,,,,,
2016-02-02,,Moderate,Poor,Poor,Very Poor,,Moderate,Very Poor,,,,,,,,,,,,,,,,,,
2016-02-03,,Moderate,Poor,Very Poor,Very Poor,,Moderate,Very Poor,Satisfactory,,,,,,,,,,,,,,,,,
2016-02-04,,Moderate,Moderate,Poor,Poor,,Moderate,Poor,Satisfactory,,,,,,,,,,,,,,,,,
2016-02-05,,Moderate,Poor,Very Poor,Very Poor,,Moderate,Very Poor,Moderate,,,,,,,,,,,,,,,,,
2016-02-06,,Moderate,Moderate,Severe,Very Poor,,Moderate,,,,,,,,,,,,,,,,,,,
2016-02-07,,Moderate,Moderate,Very Poor,Very Poor,,Moderate,,,,,,,,,,,,,,,,,,,
2016-02-08,,Moderate,Moderate,Very Poor,Severe,,Moderate,,,,,,,,,,,,,,,,,,,
2016-02-09,,Moderate,Moderate,Very Poor,Very Poor,,Moderate,,,,,,,,,,,,,,,,,,,
2016-02-10,,Moderate,Poor,Very Poor,Very Poor,,Moderate,Very Poor,,,,,,,,,,,,,,,,,,
2016-02-11,,Poor,Moderate,Very Poor,Very Poor,,Moderate,Very Poor,,,,,,,,,,,,,,,,,,
2016-02-12,,Moderate,Moderate,Very Poor,Very Poor,,Moderate,Very Poor,,,,,,,,,,,,,,,,,,
2016-02-13,,Moderate,Moderate,Very Poor,Very Poor,,Moderate,Very Poor,,,,,,,,,,,,,,,,,,
2016-02-14,,Moderate,Moderate,Poor,Very Poor,,Moderate,Very Poor,,,,,,,,,,,,,,,,,,
2016-02-15,,Moderate,Moderate,Poor,Very Poor,,Moderate,Very Poor,,,,,,,,,,,,,,,,,,
2016-02-16,,Satisfactory,Moderate,Poor,Very Poor,,Moderate,Very Poor,,,,,,,,,,,,,,,,,,
2016-02-17,,Moderate,Moderate,Poor,Very Poor,,Satisfactory,,,,,,,,,,,,,,,,,,,
2016-02-18,,Moderate,Moderate,Very Poor,Very Poor,,Moderate,Very Poor,,,,,,,,,,,,,,,,,,
2016-02-19,,Moderate,Moderate,Very Poor,Poor,,Satisfactory,Poor,Very Poor,,,,,,,,,,,,,,,,,
2016-02-20,,Moderate,Moderate,Very Poor,Poor,,Moderate,Poor,,,,,,,,,,,,,,,,,,
2016-02-21,,Moderate,Moderate,Poor,Poor,,Severe,Very Poor,,,,,,,,,,,,,,,,,,
2016-02-22,,Moderate,Moderate,Poor,Moderate,,Severe,Moderate,,,,,,,,,,,,,,,,,,
2016-02-23,,Moderate,Moderate,Poor,Moderate,,Poor,Moderate,,,,,,,,,,,,,,,,,,
2016-02-24,,Moderate,Satisfactory,Very Poor,Very Poor,,Moderate,Very Poor,Very Poor,,,,,,,,,,,,,,,,,
2016-02-25,,Moderate,Satisfactory,Very Poor,Very Poor,,Moderate,Very Poor,Very Poor,,,,,,,,,,,,,,,,,
2016-02-26,,Moderate,Satisfactory,Poor,Very Poor,,Moderate,Very Poor,Very Poor,,,,,,,,,,,,,,,,,
2016-02-27,,Satisfactory,Satisfactory,Very Poor,Very Poor,,Satisfactory,Poor,Very Poor,,,,,,,,,,,,,,,,,
2016-02-28,,Satisfactory,Moderate,Very Poor,Very Poor,,Satisfactory,Poor,Very Poor,,,,,,,,,,,,,,,,,
2016-02-29,,Moderate,Moderate,Very Poor,Very Poor,,Satisfactory,Very Poor,Very Poor,,,,,,,,,,,,,,,,,
2016-03-01,,Moderate,Moderate,Very Poor,Very Poor,,Moderate,Very Poor,Very Poor,,,,,,,,,,,,,,,,,
2016-03-02,,Moderate,Moderate,Very Poor,Very Poor,,Moderate,Very Poor,Very Poor,,,,,,,,,,,,,,,,,
2016-03-03,,Moderate,Moderate,Very Poor,Very Poor,,Moderate,Very Poor,Severe,,,,,,,,,,,,,,,,,
2016-03-04,,Moderate,Moderate,Very Poor,Very Poor,,Moderate,Very Poor,Severe,,,,,,,,,,,,,,,,,
2016-03-05,,Moderate,Moderate,Poor,Very Poor,,Moderate,Very Poor,,,,,,,,,,,,,,,,,,
2016-03-06,,Moderate,Moderate,Moderate,Very Poor,,Moderate,Very Poor,,,,,,,,,,,,,,,,,,
2016-03-07,,Moderate,Moderate,Poor,Very Poor,,Satisfactory,Poor,,,,,,,,,,,,,,,,,,
2016-03-08,,Moderate,Moderate,Poor,Poor,,Satisfactory,Moderate,Poor,,,,,,,,,,,,,,,,,
2016-03-09,,Moderate,Moderate,Poor,Poor,,Moderate,Moderate,Severe,,,,,,,,,,,,,,,,,
2016-03-10,,Moderate,Moderate,Poor,Poor,,Moderate,Moderate,Severe,,,,,,,,,,,,,,,,,
2016-03-11,,Moderate,Moderate,Poor,Poor,,Moderate,,,,,,,,,,,,,,,,,,,
2016-03-12,,Moderate,Moderate,Moderate,Poor,,Moderate,Poor,,,,,,,,,,,,,,,,,,
2016-03-13,,Moderate,Moderate,Moderate,Moderate,,Moderate,Moderate,,,,,,,,,,,,,,,,,,
2016-03-14,,Moderate,Moderate,Moderate,Satisfactory,,Moderate,Moderate,,,,,,,,,,,,,,,,,,
2016-03-15,,Moderate,Moderate,Moderate,Moderate,,Moderate,Poor,,,,,,,,,,,,,,,,,,
2016-03-16,,Moderate,Moderate,Moderate,Moderate,,Moderate,Poor,,,,,,,,,,,,,,,,,,
2016-03-17,,Moderate,Moderate,Moderate,Moderate,,Moderate,Moderate,,,,,,,,,,,,,,,,,,
2016-03-18,,Moderate,Poor,Moderate,Moderate,,Satisfactory,Very Poor,,,,,,,,,,,,,,,,,,
2016-03-19,,Moderate,Poor,Poor,Poor,,Satisfactory,Poor,,,,,,,,,,,,,,,,,,
2016-03-20,,Poor,Poor,Poor,Moderate,,Moderate,,,,,,,,,,,,,,,,,,,
2016-03-21,,Poor,Poor,Poor,Moderate,,Moderate,Moderate,,,,,,,,,,,,,,,,,,
2016-03-22,,Moderate,Moderate,Moderate,Moderate,,Moderate,Satisfactory,,,,,,,,,,,,,,,,,,
2016-03-23,,Moderate,Moderate,Moderate,Poor,,Moderate,Moderate,,,,,,,,,,,,,,,,,,
2016-03-24,,Moderate,Moderate,Very Poor,Poor,,Moderate,,,,,,,,,,,,,,,,,,,
2016-03-25,,Moderate,Moderate,Very Poor,Poor,,Moderate,,,,,,,,,,,,,,,,,,,
2016-03-26,,Moderate,Moderate,Poor,Moderate,,Moderate,Very Poor,,,,,,,,,,,,,,,,,,
2016-03-27,,Moderate,Moderate,Moderate,Moderate,,Moderate,Very Poor,Moderate,,,,,,,,,,,,,,,,,
2016-03-28,,Moderate,Moderate,Poor,Moderate,,Moderate,Moderate,Very Poor,,,,,,,,,,,,,,,,,
2016-03-29,,Moderate,Moderate,Poor,Moderate,,Moderate,Moderate,Poor,,,,,,,,,,,,,,,,,
2016-03-30,,Moderate,Moderate,Poor,Moderate,,Moderate,Very Poor,Very Poor,,,,,,,,,,,,,,,,,
2016-03-31,,Moderate,Moderate,Poor,Moderate,,Satisfactory,Very Poor,Severe,,,,,,,,,,,,,,,,,
2016-04-01,,Moderate,Moderate,Very Poor,Moderate,,Moderate,Moderate,Very Poor,,,,,,,,,,,,,,,,,
2016-04-02,,Moderate,Poor,Poor,Moderate,,Moderate,Satisfactory,,,,,,,,,,,,,,,,,,
2016-04-03,,Moderate,Moderate,Very Poor,Moderate,,Moderate,Poor,,,,,,,,,,,,,,,,,,
2016-04-04,,Moderate,Moderate,Very Poor,Moderate,,Moderate,Moderate,,,,,,,,,,,,,,,,,,
2016-04-05,,Moderate,Moderate,Poor,Poor,,Moderate,Poor,,,,,,,,,,,,,,,,,,
2016-04-06,,Moderate,Moderate,Poor,Poor,,Moderate,Poor,,,,,,,,,,,,,,,,,,
2016-04-07,,Moderate,Moderate,Poor,Poor,,Moderate,Moderate,,,,,,,,,,,,,,,,,,
2016-04-08,,Moderate,Moderate,Poor,Moderate,,Satisfactory,Moderate,,,,,,,,,,,,,,,,,,
2016-04-09,,Moderate,Moderate,Very Poor,Poor,,Satisfactory,Moderate,Poor,,,,,,,,,,,,,,,,,
2016-04-10,,Moderate,Moderate,Poor,Poor,,Satisfactory,Moderate,Moderate,,,,,,,,,,,,,,,,,
2016-04-11,,Moderate,Moderate,Poor,Poor,,Satisfactory,Moderate,Moderate,,,,,,,,,,,,,,,,,
2016-04-12,,Moderate,Moderate,Poor,Very Poor,,Moderate,Moderate,Moderate,,,,,,,,,,,,,,,,,
2016-04-13,,Moderate,Moderate,Poor,Poor,,Moderate,Moderate,Moderate,,,,,,,,,,,,,,,,,
2016-04-14,,Moderate,Moderate,Poor,Very Poor,,Moderate,Moderate,Poor,,,,,,,,,,,,,,,,,
2016-04-15,,Moderate,Moderate,Very Poor,Poor,,Moderate,,Poor,,,,,,,,,,,,,,,,,
2016-04-16,,Moderate,Moderate,Poor,Poor,,Moderate,Poor,Poor,,,,,,,,,,,,,,,,,
2016-04-17,,Moderate,Moderate,Poor,Very Poor,,Moderate,Poor,Moderate,,,,,,,,,,,,,,,,,
2016-04-18,,Moderate,Moderate,Poor,Very Poor,,Moderate,Moderate,Moderate,,,,,,,,,,,,,,,,,
2016-04-19,,Moderate,Moderate,Very Poor,Poor,,Moderate,Moderate,Poor,,,,,,,,,,,,,,,,,
2016-04-20,,Moderate,Moderate,Very Poor,Poor,,Moderate,Moderate,Poor,,,,,,,,,,,,,,,,,
2016-04-21,,Moderate,Moderate,Poor,Moderate,,Moderate,Moderate,Very Poor,,,,,,,,,,,,,,,,,
2016-04-22,,Satisfactory,Moderate,Poor,Poor,,Satisfactory,Moderate,Very Poor,,,,,,,,,,,,,,,,,
2016-04-23,,Moderate,Moderate,Poor,Poor,,Moderate,Moderate,Poor,,,,,,,,,,,,,,,,,
2016-04-24,,Moderate,Moderate,Poor,Poor,,Satisfactory,Poor,Poor,,,,,,,,,,,,,,,,,
2016-04-25,,Satisfactory,Moderate,Poor,Moderate,,,Moderate,Poor,,,,,,,,,,,,,,,,,
2016-04-26,,Satisfactory,Moderate,Very Poor,Poor,,Moderate,Moderate,Poor,,,,,,,,,,,,,,,,,
2016-04-27,,Moderate,Moderate,Very Poor,Poor,,Moderate,Poor,,,,,,,,,,,,,,,,,,
2016-04-28,,Satisfactory,Moderate,Very Poor,Poor,,Moderate,Very Poor,,,,,,,,,,,,,,,,,,
2016-04-29,,Satisfactory,Moderate,Very Poor,Poor,,Satisfactory,Poor,Very Poor,,,,,,,,,,,,,,,,,
2016-04-30,,Satisfactory,Moderate,Very Poor,Poor,,Satisfactory,Poor,Very Poor,,,,,,,,,,,,,,,,,
2016-05-01,,Satisfactory,Poor,Poor,Poor,,Moderate,Poor,Very Poor,,,,,,,,,,,,,,,,,
2016-05-02,,Satisfactory,Moderate,Poor,Poor,,Moderate,Very Poor,Very Poor,,,,,,,,,,,,,,,,,
2016-05-03,,Satisfactory,Moderate,Poor,Poor,,Moderate,Poor,Very Poor,,,,,,,,,,,,,,,,,
2016-05-04,,Moderate,Moderate,Very Poor,Moderate,,Satisfactory,Moderate,Poor,,,,,,,,,,,,,,,,,
2016-05-05,,Satisfactory,Moderate,Poor,Moderate,,Satisfactory,Moderate,Poor,,,,,,,,,,,,,,,,,
2016-05-06,,Satisfactory,Moderate,Moderate,Moderate,,Satisfactory,Poor,Moderate,,,,,,,,,,,,,,,,,
2016-05-07,,Satisfactory,Moderate,Poor,Moderate,,Satisfactory,Poor,Poor,,,,,,,,,,,,,,,,,
2016-05-08,,Moderate,Moderate,Poor,Poor,,Moderate,Poor,Poor,,,,,,,,,,,,,,,,,
2016-05-09,,Satisfactory,Moderate,Poor,Moderate,,Moderate,Moderate,Moderate,,,,,,,,,,,,,,,,,
2016-05-10,,Satisfactory,Moderate,Poor,,,Moderate,Poor,Moderate,,,,,,,,,,,,,,,,,
2016-05-11,,Satisfactory,Moderate,Moderate,,,Moderate,Poor,Satisfactory,,,,,,,,,,,,,,,,,
2016-05-12,,Satisfactory,Moderate,Poor,,,Moderate,Moderate,Moderate,,,,,,,,,,,,,,,,,
2016-05-13,,Satisfactory,Moderate,Very Poor,,,Moderate,Moderate,Moderate,,,,,,,,,,,,,,,,,
2016-05-14,,Satisfactory,Moderate,Very Poor,,,Moderate,Moderate,Poor,,,,,,,,,,,,,,,,,
