Date,Ahmedabad,Bengaluru,Chennai,Delhi,Lucknow,Mumbai,Hyderabad,Patna,Gurugram,Visakhapatnam,Amritsar,Jorapokhar,Jaipur,Thiruvananthapuram,Amaravati,Brajrajnagar,Talcher,Kolkata,Guwahati,Coimbatore,Shillong,Chandigarh,Bhopal,Ernakulam,Kochi,Aizawl
2016-12-10,,3.47,9.78,20.83,19.17,,34.5,4.72,3.24,35.72,,,,,,,,,,,,,,,,
2016-12-11,,8.15,7.25,22.65,12.73,,45.32,4.13,8.57,33.88,,,,,,,,,,,,,,,,
2016-12-12,,6.85,2.49,23.52,12.83,,46.34,7.05,9.96,34.07,,,,,,,,,,,,,,,,
2016-12-13,,7.88,,21.71,12.47,,41.86,7.46,7.37,32.54,,,,,,,,,,,,,,,,
2016-12-14,,2.62,,18.5,21.96,,7.84,1.71,2.45,31.35,,,,,,,,,,,,,,,,
2016-12-15,,3.72,,20.65,9.72,,13.93,6.58,5.19,31.52,,,,,,,,,,,,,,,,
2016-12-16,,4.25,,23.5,9.56,,33.63,22.56,10.36,32.89,,,,,,,,,,,,,,,,
2016-12-17,,4.35,,21.22,9.53,,34.23,8.91,3.98,31.48,,,,,,,,,,,,,,,,
2016-12-18,,4.81,,21.99,8.53,,38.49,1.29,3.91,18.63,,,,,,,,,,,,,,,,
2016-12-19,,4.27,,21.32,11.47,,43.85,8.29,4.17,18.98,,,,,,,,,,,,,,,,
2016-12-20,,3.75,,22.9,10.33,,49.63,8.76,2.85,19.86,,,,,,,,,,,,,,,,
2016-12-21,,4.19,,22.63,7.76,,45.43,8.37,2.65,23.87,,,,,,,,,,,,,,,,
2016-12-22,,4.74,,24.9,13.24,,44.42,12.42,6.08,21.77,,,,,,,,,,,,,,,,
2016-12-23,,7.81,,22.09,10.68,,37.44,6.35,13.69,20.15,,,,,,,,,,,,,,,,
2016-12-24,,7.79,,19.54,9.1,,31.91,12.23,5.83,18.57,,,,,,,,,,,,,,,,
2016-12-25,,4.93,,19.37,7.69,,11.31,9.02,1.74,14.27,,,,,,,,,,,,,,,,
2016-12-26,,5.17,,22.82,6.54,,19.3,6.63,27.42,12.02,,,,,,,,,,,,,,,,
2016-12-27,,7.04,,24.51,11.42,,42.58,0.88,10.91,12.91,,,,,,,,,,,,,,,,
2016-12-28,,4.32,,26.1,9.16,,39.57,4.4,10.53,11.0,,,,,,,,,,,,,,,,
2016-12-29,,5.6,,21.6,6.99,,10.11,2.57,4.21,8.02,,,,,,,,,,,,,,,,
2016-12-30,,5.58,4.06,23.47,9.27,,15.23,3.0,3.54,5.13,,,,,,,,,,,,,,,,
2016-12-31,,4.92,9.19,23.82,13.92,,6.27,1.19,4.6,6.8,,,,,,,,,,,,,,,,
2017-01-01,,4.8,5.8,25.13,12.15,,6.08,0.95,7.48,1.44,,,,,,,,,,,,,,,,
2017-01-02,,4.93,5.64,22.29,12.01,,20.73,4.88,9.92,1.23,,,,,,,,,,,,,,,,
2017-01-03,,4.95,8.66,25.33,9.57,,22.99,1.49,9.69,6.48,,,,,,,,,,,,,,,,
2017-01-04,,4.58,10.39,23.11,8.11,,37.31,5.77,8.46,4.81,,,,,,,,,,,,,,,,
2017-01-05,,4.57,10.44,25.15,9.57,,25.88,9.2,5.83,5.03,,,,,,,,,,,,,,,,
2017-01-06,,4.32,5.14,20.52,8.56,,34.18,11.88,4.0,7.2,,,,,,,,,,,,,,,,
2017-01-07,,5.57,2.81,22.19,6.88,,7.83,8.79,5.4,6.3,,,,,,,,,,,,,,,,
2017-01-08,,4.83,2.92,32.22,8.4,,3.21,9.47,4.16,3.42,,,,,,,,,,,,,,,,
2017-01-09,,8.12,5.82,24.76,9.44,,3.56,12.9,6.26,6.48,,,,,,,,,,,,,,,,
2017-01-10,,5.51,3.48,19.1,5.67,,6.6,11.81,3.57,13.46,,,,,,,,,,,,,,,,
2017-01-11,,5.96,7.82,21.36,7.96,,29.68,14.23,5.64,16.88,,,,,,,,,,,,,,,,
2017-01-12,,3.72,2.92,20.33,8.29,,55.61,9.79,6.3,7.78,,,,,,,,,,,,,,,,
2017-01-13,,3.67,3.24,24.71,8.98,,16.8,8.88,6.32,4.35,,,,,,,,,,,,,,,,
2017-01-14,,3.29,2.81,11.7,10.52,,7.78,15.99,8.33,3.3,,,,,,,,,,,,,,,,
2017-01-15,,3.07,4.56,17.67,9.84,,3.77,8.45,8.74,4.77,,,,,,,,,,,,,,,,
2017-01-16,,5.25,3.21,20.6,11.41,,21.93,8.73,6.65,8.65,,,,,,,,,,,,,,,,
2017-01-17,,7.6,5.18,18.44,7.72,,5.32,4.95,4.7,18.4,,,,,,,,,,,,,,,,
2017-01-18,,6.18,4.73,20.52,7.78,,4.16,4.28,7.66,15.37,,,,,,,,,,,,,,,,
2017-01-19,,5.81,2.01,20.86,9.6,,3.76,4.13,5.61,5.99,,,,,,,,,,,,,,,,
2017-01-20,,5.54,5.13,22.23,6.22,,9.0,4.28,6.62,4.71,,,,,,,,,,,,,,,,
2017-01-21,,6.9,2.54,17.93,9.34,,7.19,3.96,17.76,12.21,,,,,,,,,,,,,,,,
2017-01-22,,7.09,4.99,18.75,8.12,,6.68,4.21,21.12,3.76,,,,,,,,,,,,,,,,
2017-01-23,,6.9,14.79,20.61,8.8,,13.58,2.01,10.91,8.36,,,,,,,,,,,,,,,,
2017-01-24,,6.23,5.13,24.56,9.07,,12.35,1.41,11.42,6.47,,,,,,,,,,,,,,,,
2017-01-25,,4.81,2.74,23.95,13.31,,9.19,0.63,8.98,7.12,,,,,,,,,,,,,,,,
2017-01-26,,3.67,2.79,22.04,7.72,,4.04,1.14,6.140000000000001,4.77,,,,,,,,,,,,,,,,
2017-01-27,,5.81,1.78,18.11,7.84,,7.88,3.14,3.3,6.49,,,,,,,,,,,,,,,,
2017-01-28,,5.34,1.76,18.1,6.94,,12.09,2.73,4.06,19.63,,,,,,,,,,,,,,,,
2017-01-29,,4.24,2.08,18.12,6.69,,34.99,0.36,5.17,9.77,,,,,,,,,,,,,,,,
2017-01-30,,4.51,3.18,20.29,9.07,,19.96,0.67,5.67,10.28,,,,,,,,,,,,,,,,
2017-01-31,,7.85,2.52,22.81,9.62,,12.33,1.9,8.51,11.5,,,,,,,,,,,,,,,,
2017-02-01,,8.57,4.57,19.51,8.42,,5.74,1.29,4.34,9.69,,,,,,,,,,,,,,,,
2017-02-02,,5.18,2.89,18.84,10.81,,3.48,8.97,15.41,7.15,,,,,,,,,,,,,,,,
2017-02-03,,3.37,3.39,19.98,9.0,,8.29,14.68,11.09,10.41,,,,,,,,,,,,,,,,
2017-02-04,,3.34,3.89,17.04,9.0,,13.7,21.77,4.24,20.63,,,,,,,,,,,,,,,,
2017-02-05,,2.93,4.05,18.3,8.25,,11.04,4.85,3.08,17.72,,,,,,,,,,,,,,,,
2017-02-06,,4.71,4.3,17.23,8.4,,18.17,3.48,5.49,11.52,,,,,,,,,,,,,,,,
2017-02-07,,6.59,5.84,16.07,5.07,,25.9,2.61,4.08,14.14,,,,,,,,,,,,,,,,
2017-02-08,,7.24,3.62,17.2,7.3,,17.22,4.92,6.74,17.66,,,,,,,,,,,,,,,,
2017-02-09,,6.22,3.88,20.84,9.14,,7.48,2.84,7.01,14.45,,,,,,,,,,,,,,,,
2017-02-10,,7.38,4.36,20.09,7.84,,5.02,,3.49,10.94,,,,,,,,,,,,,,,,
2017-02-11,,5.61,4.06,17.55,9.81,,1.8,,5.36,8.28,,,,,,,,,,,,,,,,
2017-02-12,,5.79,3.51,19.9,9.01,,3.08,,8.62,3.41,,,,,,,,,,,,,,,,
2017-02-13,,5.43,3.6,21.25,8.44,,23.86,,5.05,5.12,,,,,,,,,,,,,,,,
2017-02-14,,5.9,2.15,21.87,9.71,,10.09,,5.27,4.77,,,,,,,,,,,,,,,,
2017-02-15,,8.65,3.45,21.26,9.53,,10.89,,6.71,10.04,,,,,,,,,,,,,,,,
2017-02-16,,7.73,2.54,21.02,10.66,,23.38,,5.18,31.92,,,,,,,,,,,,,,,,
2017-02-17,,10.26,2.97,19.33,7.01,,29.72,,4.62,14.76,,,,,,,,,,,,,,,,
2017-02-18,,9.22,2.84,19.29,4.82,,33.86,,5.39,15.12,,,,,,,,,,,,,,,,
2017-02-19,,8.57,4.2,18.33,5.0,,27.84,,6.1,17.2,,,,,,,,,,,,,,,,
2017-02-20,,10.75,2.6,23.96,5.65,,22.31,,6.12,21.8,,,,,,,,,,,,,,,,
2017-02-21,,9.32,3.32,19.57,5.58,,25.23,,4.79,14.93,,,,,,,,,,,,,,,,
2017-02-22,,17.04,3.97,19.84,6.72,,20.72,,9.51,20.24,,,,,,,,,,,,,,,,
2017-02-23,,9.22,3.83,13.77,7.65,,24.77,2.08,4.46,25.92,,,,,,,,,,,,,,,,
2017-02-24,,9.04,4.05,6.64,9.07,,30.71,2.51,7.960000000000001,18.59,,,,,,,,,,,,,,,,
2017-02-25,,7.42,4.08,8.41,9.3,,40.3,2.44,11.46,11.52,,,,,,,,,,,,,,,,
2017-02-26,,7.69,4.42,17.55,9.08,,26.83,2.37,5.53,13.36,,,,,,,,,,,,,,,,
2017-02-27,,7.0,4.48,21.66,6.71,,17.65,2.3000000000000003,7.8,10.82,11.0,,,,,,,,,,,,,,,
2017-02-28,,6.84,6.25,28.15,6.76,,27.21,2.23,10.97,10.37,16.06,,,,,,,,,,,,,,,
2017-03-01,,6.83,7.02,24.07,8.45,,15.45,2.22,13.01,25.77,26.24,,,,,,,,,,,,,,,
2017-03-02,,6.54,6.2,23.53,6.82,,10.31,2.23,12.15,14.73,22.35,,,,,,,,,,,,,,,
2017-03-03,,6.43,6.28,19.69,5.13,,7.43,2.23,9.5,15.05,14.29,,,,,,,,,,,,,,,
2017-03-04,,8.16,2.49,22.03,6.16,,10.15,10.43,9.13,10.11,8.42,,,,,,,,,,,,,,,
2017-03-05,,7.12,2.58,25.34,6.06,,14.85,2.15,9.33,10.14,10.95,,,,,,,,,,,,,,,
2017-03-06,,6.61,2.13,26.91,5.32,,9.61,2.19,12.15,12.79,30.27,,,,,,,,,,,,,,,
2017-03-07,,5.4,2.17,30.7,7.05,,12.29,2.21,14.72,8.84,28.74,,,,,,,,,,,,,,,
2017-03-08,,8.94,2.05,24.14,7.5,,13.64,2.18,12.59,4.49,21.4,,,,,,,,,,,,,,,
2017-03-09,,6.8,1.92,20.15,6.08,,19.6,2.24,9.52,10.69,4.26,,,,,,,,,,,,,,,
2017-03-10,,5.47,2.19,17.93,4.03,,9.13,2.26,7.11,9.99,6.38,,,,,,,,,,,,,,,
2017-03-11,,5.57,3.08,19.4,4.2,,12.9,2.46,6.47,8.13,4.71,,,,,,,,,,,,,,,
2017-03-12,,5.54,2.53,20.11,5.03,,22.58,2.71,5.77,13.53,8.32,,,,,,,,,,,,,,,
2017-03-13,,6.36,3.12,19.33,4.13,,25.87,2.355,6.31,7.48,4.75,,,,,,,,,,,,,,,
2017-03-14,,3.91,3.18,22.37,5.39,,17.73,2.0,8.8,3.49,7.72,,,,,,,,,,,,,,,
2017-03-15,,4.61,2.9,23.96,5.11,,7.85,2.33,10.6,4.73,9.06,,,,,,,,,,,,,,,
2017-03-16,,4.77,2.49,23.59,6.13,,7.14,1.93,18.86,10.12,2.94,,,,,,,,,,,,,,,
2017-03-17,,4.14,3.32,21.42,5.19,,17.35,,12.58,10.05,3.17,,,,,,,,,,,,,,,
2017-03-18,,7.59,5.55,22.29,5.09,,21.64,,11.9,10.64,3.56,,,,,,,,,,,,,,,
2017-03-19,,5.33,4.13,22.89,6.38,,24.11,,11.87,12.14,1.85,,,,,,,,,,,,,,,
2017-03-20,,4.51,3.89,22.25,6.5,,24.0,,15.89,12.52,1.31,,,,,,,,,,,,,,,
2017-03-21,,5.53,3.4,24.38,6.81,,29.93,,20.15,5.62,2.97,,,,,,,,,,,,,,,
2017-03-22,,6.87,2.49,28.88,9.21,,21.17,,21.86,8.49,1.91,,,,,,,,,,,,,,,
2017-03-23,,8.28,2.37,27.21,6.72,,10.61,1.96,24.0,13.48,1.03,,,,,,,,,,,,,,,
2017-03-24,,7.14,2.4,22.09,7.5,,11.49,2.17,18.48,21.56,0.86,,,,,,,,,,,,,,,
2017-03-25,,9.41,2.98,15.18,7.5,,14.86,1.38,14.78,11.56,2.29,,,,,,,,,,,,,,,
2017-03-26,,12.82,3.46,14.85,9.46,,12.7,5.41,16.18,10.18,7.96,,,,,,,,,,,,,,,
2017-03-27,,3.65,2.76,17.55,8.05,,13.08,9.22,17.79,8.8,3.29,,,,,,,,,,,,,,,
2017-03-28,,4.77,2.68,18.24,9.39,,10.89,2.29,13.1,18.5,4.97,,,,,,,,,,,,,,,
2017-03-29,,3.28,3.47,17.26,8.02,,6.55,3.75,13.33,15.93,2.04,,,,,,,,,,,,,,,
2017-03-30,,2.48,4.92,23.72,7.46,,8.66,4.57,11.88,15.52,3.9,,,,,,,,,,,,,,,
2017-03-31,,2.53,5.27,20.48,7.6,,8.68,4.21,15.84,19.38,2.11,,,,,,,,,,,,,,,
2017-04-01,,2.79,4.96,20.05,9.24,,6.09,4.58,17.36,16.77,3.28,,,,,,,,,,,,,,,
2017-04-02,,2.59,5.46,19.33,7.76,,8.48,3.91,17.08,14.92,4.88,,,,,,,,,,,,,,,
2017-04-03,,2.79,5.23,24.03,7.73,,7.24,4.01,23.87,14.5,2.61,,,,,,,,,,,,,,,
2017-04-04,,2.3,4.67,24.14,7.64,,10.83,4.21,18.42,14.6,2.64,,,,,,,,,,,,,,,
2017-04-05,,2.0,4.61,19.75,4.72,,7.18,3.99,6.58,14.55,2.96,,,,,,,,,,,,,,,
2017-04-06,,2.28,4.84,17.21,4.91,,9.13,3.93,7.33,16.06,3.4099999999999997,,,,,,,,,,,,,,,
2017-04-07,,2.65,4.37,27.69,5.73,,9.66,3.97,12.99,14.11,3.8599999999999994,,,,,,,,,,,,,,,
2017-04-08,,2.8,4.23,33.4,6.29,,16.14,4.13,17.09,15.15,4.31,,,,,,,,,,,,,,,
2017-04-09,,2.54,3.71,22.78,8.2,,14.15,4.14,15.85,11.21,5.14,,,,,,,,,,,,,,,
2017-04-10,,3.03,3.99,21.85,7.52,,17.04,4.1,22.44,16.4,3.23,,,,,,,,,,,,,,,
2017-04-11,,2.39,4.05,24.49,8.71,,30.86,4.4,29.11,8.72,5.88,,,,,,,,,,,,,,,
2017-04-12,,9.91,3.24,32.76,8.6,,70.39,5.33,19.77,,1.1,,,,,,,,,,,,,,,
2017-04-13,,4.26,4.59,43.82,9.4,,18.52,4.95,32.23,,7.12,,,,,,,,,,,,,,,
2017-04-14,,5.03,4.65,50.31,7.97,,16.51,,21.98,,2.6,,,,,,,,,,,,,,,
2017-04-15,,6.77,4.81,42.8,6.81,,15.79,,23.56,,3.13,,,,,,,,,,,,,,,
2017-04-16,,8.21,4.88,62.6,7.0,,14.29,,36.14,,11.78,,,,,,,,,,,,,,,
2017-04-17,,5.81,4.92,42.39,7.47,,23.3,,13.63,,7.66,,,,,,,,,,,,,,,
2017-04-18,,5.07,4.84,44.15,5.09,,22.43,,14.55,,8.74,,,,,,,,,,,,,,,
2017-04-19,,4.74,4.78,41.33,4.8,,9.25,,20.39,,12.41,,,,,,,,,,,,,,,
2017-04-20,,4.71,4.97,37.38,4.66,,15.24,,19.03,,15.52,28.43,,,,,,,,,,,,,,
2017-04-21,,4.71,6.35,30.82,4.23,,15.64,,6.58,,7.77,29.35,,,,,,,,,,,,,,
2017-04-22,,4.83,9.05,30.11,5.68,,19.01,,3.02,,6.8,33.34,,,,,,,,,,,,,,
2017-04-23,,3.68,7.47,29.4,4.16,,23.97,,8.3,,5.83,34.1,,,,,,,,,,,,,,
2017-04-24,,3.49,7.25,31.95,5.19,,19.79,,10.69,,4.86,38.16,,,,,,,,,,,,,,
2017-04-25,,3.52,7.33,39.9,6.33,,27.37,,12.75,,5.49,13.11,,,,,,,,,,,,,,
2017-04-26,,3.86,7.76,29.27,6.8,,19.33,,14.79,,5.78,52.54,,,,,,,,,,,,,,
2017-04-27,,5.61,6.62,46.69,6.98,,22.7,,34.88,,7.31,70.8,,,,,,,,,,,,,,
2017-04-28,,4.4,7.91,39.58,6.05,,5.2,,22.07,,12.18,25.56,,,,,,,,,,,,,,
2017-04-29,,5.15,8.53,54.52,7.71,,10.98,,21.75,,7.85,57.19,,,,,,,,,,,,,,
2017-04-30,,5.04,6.4,46.62,5.54,,11.4,,11.0,,5.27,16.33,,,,,,,,,,,,,,
2017-05-01,,4.82,7.09,56.64,5.05,,11.13,,9.59,,9.33,20.0,,,,,,,,,,,,,,
2017-05-02,,4.88,6.09,50.78,6.03,,5.69,,13.2,,9.99,46.35,,,,,,,,,,,,,,
2017-05-03,,6.26,7.31,54.83,9.89,,4.14,,25.14,,7.51,23.9,,,,,,,,,,,,,,
2017-05-04,,5.54,7.45,34.97,6.92,,8.28,,7.41,,11.67,38.21,,,,,,,,,,,,,,
2017-05-05,,5.76,7.89,46.67,9.81,,8.41,,15.76,,14.47,30.0625,,,,,,,,,,,,,,
2017-05-06,,5.88,7.15,51.7,10.12,,11.54,,30.42,,15.32,21.915,,,,,,,,,,,,,,
2017-05-07,,5.31,8.14,45.39,5.99,,6.91,,37.23,,18.78,13.767499999999998,,,,,,,,,,,,,,
2017-05-08,,4.16,7.29,52.99,4.27,,10.16,,12.52,,27.92,5.62,,,,,,,,,,,,,,
2017-05-09,,3.67,7.1,36.94,3.51,,10.25,,14.3,,15.77,36.97,,,,,,,,,,,,,,
2017-05-10,,2.54,6.96,35.61,3.66,,5.59,,3.85,,5.84,59.05,,,,,,,,,,,,,,
2017-05-11,,8.55,7.81,44.94,3.88,,3.96,,4.26,,4.57,12.28,,,,,,,,,,,,,,
2017-05-12,,15.38,6.82,65.5,3.7,,4.51,,3.08,,10.25,26.48,,,,,,,,,,,,,,
2017-05-13,,8.45,10.08,53.24,4.29,,5.92,,9.16,,7.37,42.19,,,,,,,,,,,,,,
2017-05-14,,3.65,10.84,44.98,4.79,,4.93,,16.09,,16.06,28.22,,,,,,,,,,,,,,
2017-05-15,,3.52,7.98,46.16,3.88,,6.38,,19.27,,15.43,25.57,,,,,,,,,,,,,,
2017-05-16,,3.83,8.24,41.96,2.24,,9.81,,20.34,,4.74,22.19,,,,,,,,,,,,,,
2017-05-17,,3.73,7.23,39.01,2.24,,8.88,,2.54,,5.38,18.81,,,,,,,,,,,,,,
2017-05-18,,3.32,6.77,55.11,2.94,,11.25,,2.64,,12.93,43.43,,,,,,,,,,,,,,
2017-05-19,,3.49,7.5,41.31,3.59,,12.25,,2.74,,7.06,21.08,,,,,,,,,,,,,,
2017-05-20,,3.49,7.89,36.26,3.82,,10.89,,3.02,,3.04,59.65,,,,,,,,,,,,,,
2017-05-21,,3.51,6.47,40.4,2.38,,10.0,,3.205,,14.11,52.08,,,,,,,,,,,,,,
2017-05-22,,2.99,7.48,35.36,3.04,,8.43,,3.39,,7.01,36.18,,,,,,,,,,,,,,
2017-05-23,,3.57,8.58,37.55,5.1,,12.73,,1.1,,10.46,65.81,,,,,,,,,,,,,,
2017-05-24,,3.77,8.56,42.21,4.16,,9.6,,2.81,,6.59,23.99,,,,,,,,,,,,,,
2017-05-25,,3.75,10.43,41.43,4.25,,4.46,,1.93,,12.69,48.14,,,,,,,,,,,,,,
2017-05-26,,3.65,9.51,41.4,4.24,,7.28,,2.86,,9.15,31.56,,,,,,,,,,,,,,
2017-05-27,,3.6,10.36,38.55,4.69,,4.17,,1.81,,9.78,39.88,,,,,,,,,,,,,,
2017-05-28,,3.66,10.28,31.5,3.67,,6.47,,2.72,,6.27,30.16,,,,,,,,,,,,,,
2017-05-29,,3.32,7.5,26.99,3.55,,5.75,,3.13,,3.32,38.3,,,,,,,,,,,,,,
2017-05-30,,3.33,7.09,26.15,4.13,,10.87,,3.39,,4.25,38.71,,,,,,,,,,,,,,
2017-05-31,,3.09,6.97,21.94,4.04,,2.78,,3.25,,3.33,47.44,,,,,,,,,,,,,,
2017-06-01,,4.57,6.28,23.0,4.41,,1.66,,1.67,,6.14,26.29,,,,,,,,,,,,,,
2017-06-02,,3.89,6.81,24.75,5.69,,3.03,,3.54,,11.06,46.82,,,,,,,,,,,,,,
2017-06-03,,3.08,7.38,23.23,6.13,,2.33,,3.55,,15.24,28.47,,,,,,,,,,,,,,
2017-06-04,,1.33,5.91,22.69,4.87,,4.09,,3.3899999999999997,,9.84,42.62,,,,,,,,,,,,,,
2017-06-05,,4.21,5.37,18.63,4.18,,6.0,,3.23,,12.61,34.66,,,,,,,,,,,,,,
2017-06-06,,3.86,5.81,16.51,4.66,,4.06,,3.88,,7.22,24.31,,,,,,,,,,,,,,
2017-06-07,,4.37,6.22,23.51,4.09,,3.66,,3.67,,6.7,41.41,,,,,,,,,,,,,,
2017-06-08,,4.56,5.31,,5.22,,2.68,,3.95,,3.1,41.89,,,,,,,,,,,,,,
2017-06-09,,4.59,6.53,,5.11,,5.5,,3.6,,5.56,20.14,,,,,,,,,,,,,,
2017-06-10,,4.87,5.64,,4.58,,3.68,,4.04,,3.03,53.68,,,,,,,,,,,,,,
2017-06-11,,4.72,6.28,,4.5,,2.04,,3.64,,5.84,39.08,,,,,,,,,,,,,,
2017-06-12,,4.79,6.11,,5.26,,3.57,,4.18,,6.97,43.486666666666665,,,,,,,,,,,,,,
2017-06-13,,4.33,6.21,,4.21,,4.03,,3.64,,6.14,47.89333333333333,,,,,,,,,,,,,,
2017-06-14,,4.24,8.61,,3.966666666666667,,3.87,,3.5,,8.83,52.3,,,,,,,,,,,,,,
2017-06-15,,4.74,3.58,,3.7233333333333336,,3.98,,1.65,,6.29,23.99,,,,,,,,,,,,,,
2017-06-16,,5.71,3.5,,3.48,,3.1,,3.28,,6.49,15.99,,4.1,,,,,,,,,,,,
2017-06-17,,4.36,3.12,,3.85,,4.67,,0.49,,5.72,34.81,,4.233333333333333,,,,,,,,,,,,
2017-06-18,,5.21,4.55,,3.14,,4.33,,3.49,,4.89,16.38,,4.366666666666667,,,,,,,,,,,,
2017-06-19,,4.74,4.91,,3.96,,3.95,,3.49,,4.86,25.25,7.29,4.5,,,,,,,,,,,,
2017-06-20,,6.85,4.05,,3.89,,3.67,,3.86,,3.52,16.46,9.02,4.5,,,,,,,,,,,,
2017-06-21,,7.44,4.1,,4.24,,11.12,,4.19,,3.59,11.59,9.26,4.5,,,,,,,,,,,,
2017-06-22,,5.8,4.61,,4.08,,4.17,,3.79,,2.06,20.21,8.89,3.47,,,,,,,,,,,,
2017-06-23,,7.02,4.18,,3.9,,5.22,,3.78,,3.7,19.29,8.39,4.65,,,,,,,,,,,,
2017-06-24,,6.42,4.67,,4.64,,5.26,,3.26,,4.38,18.46,9.33,4.12,,,,,,,,,,,,
2017-06-25,,5.68,7.74,,3.77,,5.17,,3.56,,5.34,20.34,9.15,3.83,,,,,,,,,,,,
2017-06-26,,7.96,4.51,,3.2,,5.22,,3.71,,3.12,33.22,8.55,3.73,,,,,,,,,,,,
2017-06-27,,6.63,4.67,,3.04,,5.31,,3.37,,3.57,50.28,9.33,4.0,,,,,,,,,,,,
2017-06-28,,6.63,4.65,,4.38,,13.04,,3.65,,2.97,26.63,8.56,4.59,,,,,,,,,,,,
2017-06-29,,6.62,4.34,,4.0,,5.66,,3.74,,2.38,2.98,8.49,3.77,,,,,,,,,,,,
2017-06-30,,6.63,4.69,,3.91,,5.22,,3.93,,3.12,45.15,8.89,3.28,,,,,,,,,,,,
2017-07-01,,7.11,4.63,,4.42,,3.86,,3.81,,3.87,36.553333333333335,9.53,3.34,,,,,,,,,,,,
2017-07-02,,6.55,4.54,,3.25,,6.13,,3.57,,3.29,27.95666666666667,9.35,4.14,,,,,,,,,,,,
2017-07-03,,6.23,4.62,,3.46,,6.91,,3.42,,3.64,19.36,10.11,4.6,,,,,,,,,,,,
2017-07-04,,5.81,4.87,,3.35,,13.54,,3.98,,3.76,75.55,8.95,3.86,,,,,,,,,,,,
2017-07-05,,4.7,4.69,,3.0,,13.72,,3.74,,2.67,6.15,9.28,3.49,,,,,,,,,,,,
2017-07-06,,3.82,4.5,,3.59,,7.07,,3.85,,3.56,8.955,9.37,3.18,,,,,,,,,,,,
2017-07-07,,3.86,11.84,,2.87,,5.99,,3.61,,4.13,11.76,9.14,3.9,,,,,,,,,,,,
2017-07-08,,4.97,4.72,,3.66,,6.05,,3.59,,2.99,11.166666666666666,9.27,3.98,,,,,,,,,,,,
2017-07-09,,5.16,4.57,,4.29,,6.71,,3.67,,3.4000000000000004,10.573333333333332,9.35,3.57,,,,,,,,,,,,
2017-07-10,,5.33,4.24,,3.61,,7.42,,3.3,,3.81,9.98,9.74,4.36,,,,,,,,,,,,
2017-07-11,,4.09,4.24,,2.79,,6.56,,1.7,,4.03,20.04,9.74,5.05,,,,,,,,,,,,
2017-07-12,,5.16,4.59,,3.01,,5.86,,6.08,,3.53,15.22,9.54,4.06,,,,,,,,,,,,
2017-07-13,,4.45,4.62,,4.0,,5.98,,21.82,,3.9,16.516000000000002,9.56,2.88,,,,,,,,,,,,
2017-07-14,,5.41,4.81,,3.56,,5.01,,23.36,,4.26,17.812,8.52,4.29,,,,,,,,,,,,
2017-07-15,,7.9,4.83,,3.67,,6.85,,19.5,,4.24,19.108,9.44,3.28,,,,,,,,,,,,
2017-07-16,,6.3,4.9,,2.85,,6.48,,21.33,,3.43,20.404,8.79,4.34,,,,,,,,,,,,
2017-07-17,,4.72,4.63,,2.19,,4.3,,22.44,,3.47,21.7,9.18,3.32,,,,,,,,,,,,
2017-07-18,,4.58,5.47,,3.5,,2.97,,20.85,,6.04,18.17,6.02,4.07,,,,,,,,,,,,
2017-07-19,,4.71,4.71,,3.99,,3.27,,28.94,,3.64,16.69,18.02,3.6,,,,,,,,,,,,
2017-07-20,,5.1,4.75,,3.45,,3.09,,17.06,,3.65,15.39,4.2,4.36,,,,,,,,,,,,
2017-07-21,,5.3,4.68,,3.79,,4.23,,8.44,,4.9,14.2,5.53,3.33,,,,,,,,,,,,
2017-07-22,,4.29,4.56,,2.72,,5.05,,1.73,,2.53,13.024999999999999,5.45,3.71,,,,,,,,,,,,
2017-07-23,,5.61,4.52,,3.5,,2.96,,2.9,,2.31,11.85,7.36,4.09,,,,,,,,,,,,
2017-07-24,,5.68,4.77,,3.35,,4.5,,2.98,,3.34,13.27,7.57,4.47,,,,,,,,,,,,
2017-07-25,,5.2,4.67,,4.3,,4.66,,5.48,,3.96,12.3,6.8,3.97,,,,,,,,,,,,
2017-07-26,,4.73,4.66,,4.31,,4.65,,3.73,,4.77,12.91,4.77,5.0,,,,,,,,,,,,
2017-07-27,,5.17,4.81,,4.42,,6.12,,4.5,,5.183333333333333,12.771666666666667,5.6,4.02,,,,,,,,,,,,
2017-07-28,,4.57,4.75,,4.4,,3.6,,4.37,,5.596666666666666,12.633333333333333,5.61,3.72,,,,,,,,,,,,
2017-07-29,,4.72,4.88,,3.64,,4.23,,3.73,,6.01,12.495,5.183333333333334,2.91,,,,,,,,,,,,
2017-07-30,,4.67,5.09,,3.68,,5.83,,2.53,,4.6,12.356666666666666,4.756666666666667,3.98,,,,,,,,,,,,
2017-07-31,,5.23,4.91,,4.39,,5.04,,3.32,,6.02,12.218333333333332,4.33,4.85,,,,,,,,,,,,
2017-08-01,,5.34,4.64,,4.47,,5.57,,6.6,,7.11,12.08,4.06,4.49,,,,,,,,,,,,
2017-08-02,,5.6,5.02,,4.55,,10.67,,6.98,,,11.08,5.12,4.19,,,,,,,,,,,,
2017-08-03,,5.31,4.99,,4.81,,5.77,,7.61,,,12.21,12.47,3.37,,,,,,,,,,,,
2017-08-04,,5.89,5.3,,4.51,,5.55,,7.48,,,10.32,9.57,3.93,,,,,,,,,,,,
