Date,Bengaluru,Chennai,Delhi,Lucknow,Hyderabad,Patna
2016-04-04,28.58,10.45,70.95,4.81,28.55,21.41
2016-04-05,45.68,9.83,26.39,4.22,23.81,18.23
2016-04-06,24.61,12.32,64.76,4.53,30.45,17.94
2016-04-07,10.68,14.44,98.07,13.68,23.71,23.37
2016-04-08,11.52,10.05,75.27,4.73,23.23,22.27
2016-04-09,32.63,11.35,122.4,4.56,21.16,19.94
2016-04-10,13.01,12.38,82.5,4.22,21.91,17.27
2016-04-11,12.52,13.79,47.89,4.22,28.29,18.27
2016-04-12,9.61,13.8,48.38,4.14,37.07,9.83
2016-04-13,26.02,12.63,70.06,4.14,32.34,1.11
2016-04-14,23.58,8.91,78.15,4.22,35.18,1.63
2016-04-15,14.15,9.45,133.09,4.14,19.15,56.72
2016-04-16,8.09,10.23,54.07,4.22,18.48,38.18
2016-04-17,7.11,11.79,61.61,3.88,17.83,33.27
2016-04-18,11.74,12.65,78.86,4.22,23.65,40.11
2016-04-19,9.5,14.61,99.16,4.14,24.53,39.78
2016-04-20,10.82,14.37,66.43,4.3,29.96,93.84
2016-04-21,11.33,10.36,50.67,4.22,24.68,40.99
2016-04-22,9.96,9.92,46.72,4.22,28.75,46.32
2016-04-23,18.09,8.29,56.56,4.22,13.84,63.68
2016-04-24,15.68,8.55,102.52,4.22,23.73,61.88
2016-04-25,13.99,9.69,91.82,4.22,33.62,51.89
2016-04-26,16.08,8.01,118.98,4.22,30.9,44.13
2016-04-27,15.81,11.31,168.05,9.56,30.89,9.19
2016-04-28,33.44,16.19,126.06,12.02,32.21,9.44
2016-04-29,16.42,17.98,117.82,4.22,28.28,9.06
2016-04-30,21.66,16.62,56.14,4.22,28.66,9.0
2016-05-01,15.99,16.62,74.64,4.22,28.46,9.03
2016-05-02,18.17,15.3,43.36,4.22,21.07,9.14
2016-05-03,25.98,14.95,52.11,4.22,27.93,9.32
2016-05-04,18.21,14.88,72.09,4.22,18.45,8.75
2016-05-05,24.08,13.37,53.02,6.95,27.98,8.86
2016-05-06,11.43,12.04,71.12,4.72,33.89,8.99
2016-05-07,34.92,11.99,70.75,4.81,47.12,9.26
2016-05-08,64.74,12.02,59.4,6.24,51.79,9.04
2016-05-09,15.86,11.76,43.92,6.24,33.14,19.78
2016-05-10,14.43,14.61,54.56,5.4,25.36,91.75
2016-05-11,8.77,11.65,50.94,4.5600000000000005,50.0,41.05
2016-05-12,13.47,13.71,67.9,3.72,46.61,40.18
2016-05-13,8.46,14.2,80.62,,29.19,36.42
2016-05-14,28.58,13.01,78.61,,26.3,33.3
2016-05-15,9.25,11.87,64.22,,20.89,28.29
2016-05-16,15.54,13.3,85.72,,25.85,43.27
2016-05-17,15.22,17.96,98.0,,23.51,45.72
2016-05-18,20.58,20.31,118.39,,25.18,31.3
2016-05-19,4.62,14.85,74.26,,22.43,29.93
2016-05-20,6.35,17.51,55.3,,19.22,28.22
2016-05-21,5.78,12.78,45.61,,17.74,54.76
2016-05-22,5.87,13.25,50.1,,22.12,36.28
2016-05-23,6.74,16.94,47.55,,19.54,37.41
2016-05-24,4.57,15.43,53.77,,25.28,37.96
2016-05-25,5.85,17.56,61.13,,28.59,38.42
2016-05-26,5.43,22.48,58.91,4.05,24.95,45.94
2016-05-27,4.86,15.56,65.02,4.22,18.62,32.87
2016-05-28,5.28,14.35,35.37,4.3,17.85,31.95
2016-05-29,4.9,12.93,22.06,4.4,18.29,37.77
2016-05-30,9.75,10.55,64.65,3.8,20.01,55.31
2016-05-31,16.73,14.57,78.79,4.22,26.49,48.41
2016-06-01,19.55,12.55,57.7,3.72,34.36,38.27
2016-06-02,12.31,10.18,73.71,2.21,26.63,42.47
2016-06-03,6.67,,108.21,2.21,31.26,45.14
2016-06-04,6.86,,92.33,2.21,17.63,37.72
2016-06-05,5.85,,33.03,2.21,18.04,35.52
2016-06-06,5.56,,45.71,2.21,19.86,27.03
2016-06-07,7.43,,52.2,2.21,39.23,78.08
2016-06-08,5.99,,61.05,2.21,21.26,41.79
2016-06-09,6.3,,63.99,5.38,19.74,36.96
2016-06-10,6.41,,71.2,5.03,15.95,27.27
2016-06-11,6.31,,53.11,4.69,13.67,29.93
2016-06-12,5.6,,59.25,4.89,19.58,29.995
2016-06-13,6.27,,56.84,4.56,18.0,30.06
2016-06-14,7.99,19.29,68.18,5.57,15.57,49.43
2016-06-15,8.67,18.03,55.24,4.22,18.28,28.87
2016-06-16,6.81,13.72,32.88,3.17,16.83,31.25
2016-06-17,14.16,15.08,52.49,3.38,17.43,43.53
2016-06-18,17.06,12.34,35.75,4.14,18.42,44.74
2016-06-19,10.44,11.04,34.9,4.14,18.08,29.55
2016-06-20,16.62,8.32,47.72,4.22,16.99,34.95
2016-06-21,14.49,22.91,32.95,5.82,24.1,28.97
2016-06-22,12.97,12.63,37.74,5.54,19.25,27.88
2016-06-23,9.84,14.79,44.63,2.5,17.03,34.87
2016-06-24,9.58,15.77,60.69,6.24,16.0,28.03
2016-06-25,12.923333333333334,14.865,51.52,5.7,16.09,38.91
2016-06-26,16.266666666666666,13.96,42.04,5.16,15.28,34.56
2016-06-27,19.61,18.92,37.28,4.62,15.06,45.18
2016-06-28,21.32,14.93,49.02,8.55,20.33,34.99
2016-06-29,19.33,24.24,39.52,7.08,18.19,51.03
2016-06-30,16.49,19.65,39.9,9.45,15.16,48.93
2016-07-01,17.99,15.17,40.04,4.22,19.97,59.58
2016-07-02,10.19,11.44,48.12,4.22,15.13,101.07
2016-07-03,16.04,13.04,41.59,4.3,14.79,72.27
2016-07-04,19.0,17.48,50.05,4.8,9.91,0.15
2016-07-05,17.76,17.43,67.91,4.81,14.15,57.94
2016-07-06,13.25,15.39,43.72,2.29,21.89,131.09
2016-07-07,11.82,14.83,29.77,3.88,16.36,78.18
2016-07-08,16.82,21.14,51.85,4.22,14.52,135.55
2016-07-09,14.37,17.74,41.97,4.22,15.73,38.12
2016-07-10,9.0,13.71,46.19,4.3,15.33,28.78
2016-07-11,10.15,14.67,45.91,2.71,13.22,33.21
2016-07-12,8.45,15.93,58.24,2.21,14.56,26.15
2016-07-13,5.83,16.54,57.77,6.18,15.03,55.63
2016-07-14,11.43,18.51,54.28,13.25,19.87,29.93
2016-07-15,17.74,16.51,46.93,11.12,21.84,24.96
2016-07-16,25.12,17.44,37.7,3.3,21.05,48.63
2016-07-17,17.38,14.67,29.63,4.13,26.27,43.57
2016-07-18,8.64,15.08,54.62,4.22,28.36,23.63
2016-07-19,10.14,17.54,48.11,4.33,21.4,21.99
2016-07-20,10.7,18.57,60.14,4.44,14.13,30.37
2016-07-21,44.21,18.94,79.06,5.23,11.32,24.46
2016-07-22,31.59,16.48,58.72,4.22,14.69,33.62
2016-07-23,17.82,12.35,28.63,4.22,17.51,18.15
2016-07-24,8.97,8.66,69.2,4.8,13.74,41.8
2016-07-25,20.7,7.85,73.04,4.32,16.74,40.15
2016-07-26,7.48,8.45,50.72,2.21,19.33,29.73
2016-07-27,7.66,8.09,65.28,4.65,22.5,21.86
2016-07-28,12.98,10.24,68.89,5.69,30.9,47.85
2016-07-29,15.42,12.17,82.68,6.24,19.24,10.71
2016-07-30,11.75,13.61,68.62,6.07,18.06,17.63
2016-07-31,28.43,13.89,54.99,6.24,15.9,32.73
2016-08-01,20.54,14.41,48.93,5.23,15.59,29.4
2016-08-02,10.25,20.31,56.3,4.22,14.74,41.97
2016-08-03,14.77,16.3,56.77,4.04,11.14,52.93
2016-08-04,13.59,16.2,53.75,3.74,15.49,21.89
2016-08-05,8.79,16.18,42.56,3.96,19.92,22.19
2016-08-06,15.91,18.97,60.55,4.3,17.51,19.78
2016-08-07,10.86,12.56,42.34,4.14,14.18,17.5
2016-08-08,13.83,13.14,48.51,4.22,16.31,32.6
2016-08-09,13.08,13.07,43.48,4.22,15.02,51.63
2016-08-10,10.95,12.19,43.16,4.39,11.86,39.35
2016-08-11,7.77,12.84,46.0,8.42,10.68,44.7
2016-08-12,6.48,14.32,66.83,6.24,8.71,60.15
2016-08-13,7.15,13.65,73.1,6.24,0.0,36.16
2016-08-14,7.1,12.88,81.71,6.24,0.0,31.04
2016-08-15,6.76,12.76,65.3,6.24,0.0,26.55
2016-08-16,7.33,15.88,53.79,6.24,0.0,33.86
2016-08-17,5.75,17.57,58.74,6.24,0.0,54.47
2016-08-18,4.7,12.13,65.74,6.24,0.0,30.51
2016-08-19,1.75,12.09,62.04,6.24,0.0,28.56
2016-08-20,1.98,10.04,41.77,6.24,0.0,29.72
2016-08-21,3.35,10.66,29.64,6.24,0.0,25.4
2016-08-22,2.91,11.43,33.5,6.24,0.0,30.03
2016-08-23,3.97,12.58,40.84,6.24,0.0,33.27
2016-08-24,2.31,12.71,37.18,6.24,0.0,37.05
2016-08-25,0.59,12.31,56.77,6.24,0.0,47.05
2016-08-26,0.47,14.95,79.24,,0.0,40.57
2016-08-27,2.32,15.43,20.11,,0.0,48.28
2016-08-28,2.75,12.78,38.71,,0.0,41.2
2016-08-29,4.15,13.32,52.4,,0.0,38.33
2016-08-30,5.14,17.74,53.37,,0.0,46.4
2016-08-31,2.06,18.18,59.5,,0.0,34.65
2016-09-01,2.61,16.13,87.95,,7.6,30.64
2016-09-02,0.67,17.33,84.99,,13.01,23.29
2016-09-03,4.38,16.49,76.16,,17.23,29.03
2016-09-04,1.91,19.31,68.02,,3.46,26.61
2016-09-05,1.07,13.38,72.7,,9.57,52.14
2016-09-06,2.76,15.38,69.03,,18.74,59.0
2016-09-07,4.13,19.73,70.35,,27.1,57.47
2016-09-08,2.51,16.21,70.75,,16.86,62.66
2016-09-09,0.0,17.14,76.55,,13.02,35.79
2016-09-10,1.38,17.08,63.72,,26.06,49.64
2016-09-11,0.0,14.8,67.7,6.24,22.2,37.66
2016-09-12,0.0,18.25,68.85,6.24,20.74,39.07
2016-09-13,1.43,19.29,75.96,6.24,14.05,42.3
2016-09-14,2.35,20.0,62.62,6.24,14.15,39.98
2016-09-15,18.5,17.28,69.82,6.24,15.99,32.79
2016-09-16,65.31,14.28,67.78,6.24,7.61,59.31
2016-09-17,5.5,16.09,83.1,6.24,4.35,28.09
2016-09-18,0.0,12.52,67.1,,0.0,31.78
2016-09-19,12.86,11.49,74.28,,5.68,23.12
2016-09-20,12.71,25.65,94.51,,11.36,48.86
2016-09-21,8.49,24.9,59.15,,19.18,41.81
2016-09-22,11.01,17.74,46.71,,11.32,52.53
2016-09-23,8.74,18.04,64.51,,3.57,36.24
2016-09-24,10.48,19.07,65.52,,5.66,44.18
2016-09-25,0.0,18.4,81.12,6.24,10.2,27.61
2016-09-26,2.93,18.15,105.76,6.24,15.21,71.11
2016-09-27,0.0,19.56,46.9,6.24,16.1,57.02
2016-09-28,18.81,18.16,58.72,6.24,17.01,60.59
2016-09-29,25.54,18.61,51.96,6.24,15.5,61.05
2016-09-30,6.51,18.39,61.77,6.24,13.6,46.78
2016-10-01,4.41,18.16,90.15,6.24,20.85,51.7
2016-10-02,0.0,18.12,70.18,6.24,12.52,45.78
2016-10-03,0.0,18.08,68.95,6.24,7.84,55.73
2016-10-04,6.39,17.38,84.42,6.24,13.8,58.02
2016-10-05,4.73,15.13,108.73,6.24,12.75,53.63
2016-10-06,7.29,15.06,98.02,6.24,16.72,68.87
2016-10-07,5.86,15.07,105.6,11.19,13.83,50.25
2016-10-08,5.49,15.11,126.03,,12.18,39.65
2016-10-09,3.9,15.09,134.38,,3.87,44.43
2016-10-10,4.02,15.08,126.5,,5.41,49.21
2016-10-11,5.29,15.1,120.1,,0.0,24.91
2016-10-12,4.89,15.11,123.85,,9.94,20.99
2016-10-13,4.02,15.11,113.0,,20.04,23.09
2016-10-14,6.19,15.05,111.96,,21.83,32.97
2016-10-15,3.44,15.09,104.39,,15.27,41.75
2016-10-16,0.0,15.09,109.33,,23.92,38.7
2016-10-17,6.79,15.14,129.43,46.41,31.02,35.65
2016-10-18,7.55,15.1,118.3,22.93,29.15,55.24
2016-10-19,0.0,15.1,85.54,8.96,22.89,51.24
2016-10-20,3.31,15.15,98.14,6.24,23.4,38.34
2016-10-21,9.55,15.04,107.99,6.24,21.95,31.01
2016-10-22,9.13,15.1,115.83,6.24,24.12,30.07
2016-10-23,8.52,15.1,85.75,6.24,25.14,27.26
2016-10-24,6.73,15.09,99.44,6.24,20.79,36.58
2016-10-25,11.88,15.13,107.03,6.24,20.88,46.41
2016-10-26,18.86,14.45,121.37,6.24,19.19,41.12
2016-10-27,16.72,11.11,126.63,6.24,16.75,54.13
2016-10-28,15.06,14.14,134.89,6.24,13.55,73.62
2016-10-29,13.2,14.22,167.24,6.24,16.1,65.49
2016-10-30,10.08,11.24,142.64,6.24,9.13,71.94
2016-10-31,6.17,14.15,174.25,6.24,11.15,58.76
2016-11-01,4.5,11.9,159.5,6.24,17.47,44.95
2016-11-02,3.64,13.89,157.33,6.24,8.34,55.28
2016-11-03,7.45,19.27,116.45,6.24,9.26,70.54
2016-11-04,14.38,10.05,69.68,6.24,5.38,98.55
2016-11-05,0.0,8.29,90.09,6.24,11.5,69.05
2016-11-06,0.0,10.03,97.62,6.24,9.76,19.85
2016-11-07,0.0,9.54,94.03,6.24,7.51,29.93
2016-11-08,6.48,10.07,54.81,6.24,12.13,46.15
2016-11-09,0.0,10.45,67.31,6.24,13.74,30.77
2016-11-10,0.0,9.51,63.54,6.24,17.15,76.95
2016-11-11,0.0,8.11,56.6,6.24,25.65,52.71
2016-11-12,0.0,9.11,54.53,6.24,16.3,65.77
2016-11-13,0.0,6.35,54.67,6.24,14.97,54.57
2016-11-14,0.0,14.55,63.27,6.24,14.73,68.08
2016-11-15,0.0,15.26,80.86,6.24,12.11,56.82
2016-11-16,0.0,15.66,79.95,15.59,11.96,57.46
2016-11-17,0.0,15.13,60.3,12.03,12.26,72.4
2016-11-18,0.0,16.66,55.83,9.11,13.22,71.44
2016-11-19,0.0,17.31,63.07,6.24,18.26,83.96
2016-11-20,0.0,18.07,39.98,6.24,19.38,61.04
2016-11-21,0.0,16.87,62.48,6.24,18.69,63.68
2016-11-22,0.0,17.03,58.08,6.24,15.22,60.11
2016-11-23,0.0,18.05,58.08,6.24,14.74,130.92
2016-11-24,0.0,20.87,84.1,6.24,19.27,87.11
2016-11-25,0.0,18.27,39.01,6.24,13.16,93.77
2016-11-26,0.0,20.48,43.19,6.24,4.6,131.04
2016-11-27,0.0,20.69,40.84,6.24,4.13,150.54
2016-11-28,0.0,21.3,46.87,6.24,3.59,95.07
2016-11-29,0.0,18.54,88.78,6.24,6.7,121.15
2016-11-30,0.0,18.9,54.63,6.24,14.58,122.29
2016-12-01,0.0,15.98,59.64,6.24,10.45,120.15
2016-12-02,0.0,15.24,79.26,,5.18,140.91
2016-12-03,0.0,20.21,54.62,,9.69,60.53
2016-12-04,0.0,19.54,54.22,,14.51,48.95
2016-12-05,0.0,16.14,39.67,,15.87,82.76
2016-12-06,0.0,12.02,69.09,,11.8,77.49
2016-12-07,0.0,15.39,59.67,,9.62,64.88
2016-12-08,0.0,19.76,52.25,,11.6,62.9
2016-12-09,0.0,23.21,62.21,,12.1,53.41
2016-12-10,0.0,18.84,29.83,,12.58,48.63
2016-12-11,0.0,13.33,27.33,,13.47,38.38
2016-12-12,0.0,4.92,56.19,,11.72,54.5
2016-12-13,0.0,,60.13,,8.25,42.69
2016-12-14,0.0,,45.44,,5.73,74.56
2016-12-15,0.0,,30.43,,7.32,79.62
2016-12-16,0.0,,53.52,,7.57,121.35
2016-12-17,0.0,,45.05,,14.28,87.49
2016-12-18,0.0,,62.67,,12.93,47.32
2016-12-19,0.0,,65.09,,13.12,52.95
2016-12-20,0.0,,45.61,,13.49,107.28
2016-12-21,0.0,,44.05,,14.68,132.49
2016-12-22,0.0,,51.92,,13.14,136.84
2016-12-23,0.0,,67.02,,13.76,52.16
2016-12-24,0.0,,41.37,,16.86,190.52
2016-12-25,0.0,,36.84,,17.39,150.94
2016-12-26,0.0,,56.57,,19.56,50.62
2016-12-27,0.0,,56.14,,25.52,26.78
2016-12-28,0.0,,67.59,,16.43,49.48
2016-12-29,0.0,,33.56,,14.69,56.3
2016-12-30,0.0,16.74,33.89,,10.35,61.94
2016-12-31,0.0,18.96,44.59,,8.45,56.01
2017-01-01,0.0,12.78,55.29,,8.27,27.48
2017-01-02,0.0,13.56,80.85,,10.85,128.91
2017-01-03,0.0,13.97,53.89,,13.66,56.73
2017-01-04,0.0,13.19,71.88,,12.48,36.16
2017-01-05,0.0,13.79,64.41,,13.18,54.46
2017-01-06,0.0,14.35,37.59,,15.64,58.56
2017-01-07,0.0,10.76,20.32,,9.45,76.53
2017-01-08,0.0,12.18,28.25,,8.88,99.84
2017-01-09,0.0,13.24,57.96,,11.37,137.84
2017-01-10,0.0,11.86,49.05,,8.33,66.55
2017-01-11,0.0,11.53,56.02,,14.9,39.42
2017-01-12,0.0,12.9,75.14,,13.1,54.55
2017-01-13,0.0,12.91,71.97,,11.51,72.0
2017-01-14,0.0,11.75,49.23,,9.48,55.47
2017-01-15,0.0,7.77,33.71,,9.59,63.74
2017-01-16,0.0,10.37,37.11,,12.14,67.58
2017-01-17,0.0,12.54,35.24,,11.74,87.15
2017-01-18,0.0,11.5,38.35,,8.81,127.45
2017-01-19,0.0,12.56,22.56,,9.6,111.46
2017-01-20,0.0,10.03,36.69,,11.62,86.74
2017-01-21,0.0,12.18,30.05,,16.45,78.68
2017-01-22,0.0,11.99,38.59,,16.53,109.35
2017-01-23,0.0,11.83,46.06,,19.39,81.44
2017-01-24,0.0,12.48,77.3,,11.72,110.68
2017-01-25,0.0,9.88,51.5,,11.21,161.57
2017-01-26,0.0,9.2,27.1,,8.41,195.19
2017-01-27,0.0,9.11,31.15,,10.18,137.92
2017-01-28,0.0,8.3,33.52,,7.53,87.37
2017-01-29,0.0,11.44,34.02,,12.36,97.49
2017-01-30,0.0,10.61,57.64,,16.06,108.78
2017-01-31,0.0,7.61,73.16,,16.51,104.31
2017-02-01,0.0,14.73,50.05,,9.92,72.97
2017-02-02,0.0,15.28,67.78,73.63,9.36,92.25
2017-02-03,0.0,14.48,66.62,,10.17,103.21
2017-02-04,0.0,14.6,40.48,,12.26,128.99
2017-02-05,0.0,13.19,29.4,,10.79,220.56
2017-02-06,0.0,14.49,54.74,,8.17,219.07
2017-02-07,0.0,16.92,34.25,,11.41,84.43
2017-02-08,0.0,16.96,54.66,,8.72,65.49
2017-02-09,0.0,15.51,53.3,,10.47,68.16
2017-02-10,0.0,15.55,55.46,,7.61,
2017-02-11,0.0,15.01,59.11,,3.04,
2017-02-12,0.0,10.42,61.64,,4.54,
2017-02-13,0.0,11.96,61.81,,3.31,
2017-02-14,0.0,10.12,57.92,,9.17,
2017-02-15,0.0,12.52,64.01,,12.43,
2017-02-16,0.0,12.31,55.79,,14.03,
2017-02-17,0.0,12.35,52.64,,15.73,
2017-02-18,0.0,16.77,57.13,,15.11,
2017-02-19,0.0,15.09,64.27,,9.18,
2017-02-20,0.0,11.68,82.63,,8.46,
2017-02-21,0.0,10.18,60.22,,13.02,
2017-02-22,0.0,10.96,62.23,,13.69,
2017-02-23,0.0,11.66,34.91,,14.06,130.98
2017-02-24,0.0,14.01,16.05,,14.36,156.57
2017-02-25,0.0,12.52,19.0,,13.6,142.8025
2017-02-26,0.0,10.17,38.8,,12.84,129.03500000000005
2017-02-27,0.0,7.38,57.4,,11.67,115.26750000000004
2017-02-28,0.0,10.2,72.79,,13.98,101.5
2017-03-01,0.0,20.16,60.34,,9.94,171.34
2017-03-02,0.0,20.36,48.81,,8.8,238.96
2017-03-03,0.0,17.8,41.38,,7.97,209.79
2017-03-04,0.0,15.19,44.96,,7.66,186.37
2017-03-05,0.0,14.07,43.44,,6.75,239.39
2017-03-06,0.0,15.2,47.02,,8.86,149.72
2017-03-07,0.0,14.65,58.96,,6.07,181.9
2017-03-08,0.0,8.98,33.11,,8.91,259.54
2017-03-09,0.0,4.86,21.71,,14.68,181.86
2017-03-10,0.0,5.32,15.14,,8.42,211.47
2017-03-11,0.0,6.56,17.11,,10.18,153.92
2017-03-12,0.0,5.57,17.93,,12.69,164.86
2017-03-13,0.0,6.87,11.86,,12.28,134.18
2017-03-14,0.0,6.34,21.26,,11.09,103.5
2017-03-15,0.0,8.04,30.58,,6.57,127.52
2017-03-16,0.0,7.75,35.0,,8.05,47.02
2017-03-17,0.0,7.5,20.84,,14.49,10.43
2017-03-18,0.0,6.29,25.98,,17.22,1.41
2017-03-19,0.0,6.11,41.4,,17.35,1.36
2017-03-20,0.0,5.82,26.14,,12.52,6.07
2017-03-21,0.0,5.89,29.59,,14.69,10.68
2017-03-22,0.0,5.53,31.85,,14.03,10.51
2017-03-23,0.0,7.83,29.17,,13.65,9.39
2017-03-24,0.0,9.46,32.77,,11.92,9.88
2017-03-25,0.0,8.32,45.26,,11.22,8.51
2017-03-26,0.0,8.01,42.21,,10.57,9.15
2017-03-27,0.0,8.29,40.77,,10.9,37.56
2017-03-28,0.0,7.59,53.58,,10.72,18.78
2017-03-29,0.0,7.99,59.57,,10.29,5.04
2017-03-30,0.0,9.66,46.32,,10.75,5.02
2017-03-31,0.0,7.82,56.29,,10.05,5.09
2017-04-01,0.0,6.97,63.72,,8.99,14.9
2017-04-02,0.0,7.78,46.98,,11.47,5.03
2017-04-03,0.0,6.71,49.07,,9.63,5.05
2017-04-04,0.0,6.78,43.73,,8.9,5.05
2017-04-05,0.0,6.64,34.67,,8.89,14.95
2017-04-06,0.0,6.56,39.78,,9.88,5.28
2017-04-07,0.0,6.88,47.72,,10.06,15.94
2017-04-08,0.0,7.73,56.4,,11.62,15.04
2017-04-09,0.0,7.95,34.4,,23.27,4.87
2017-04-10,0.0,8.89,34.8,,11.11,5.01
2017-04-11,0.0,7.59,39.52,,16.81,14.44
2017-04-12,0.0,8.02,50.77,,16.42,15.76
2017-04-13,0.0,8.96,59.71,,11.15,26.76
2017-04-14,0.0,9.53,65.91,,10.17,
2017-04-15,0.0,9.99,58.09,,9.42,
2017-04-16,0.0,10.31,57.91,,8.96,
2017-04-17,0.0,8.99,48.4,,12.46,
2017-04-18,0.0,8.77,32.95,,13.09,
2017-04-19,0.0,8.64,43.78,,8.08,
2017-04-20,0.0,8.59,64.74,,10.53,
2017-04-21,0.0,9.01,32.82,,11.26,
2017-04-22,0.0,9.12,20.08,,13.91,
2017-04-23,0.0,9.6,37.43,,13.23,
2017-04-24,0.0,10.58,37.61,,12.81,
2017-04-25,0.0,9.53,44.02,,16.03,
2017-04-26,0.0,8.85,57.76,,10.74,
2017-04-27,0.0,9.24,59.27,,15.74,
2017-04-28,0.0,9.02,52.75,,8.78,
2017-04-29,0.0,10.06,66.92,,8.18,
2017-04-30,0.0,8.92,32.27,,8.76,
2017-05-01,0.0,9.09,41.01,,8.54,
2017-05-02,0.0,8.75,65.63,,7.49,
2017-05-03,0.0,10.36,58.52,,8.5,
2017-05-04,0.0,11.62,43.5,,9.73,
2017-05-05,0.0,10.75,56.71,,10.1,
2017-05-06,0.0,9.61,74.14,,7.62,
2017-05-07,0.0,11.95,91.72,,2.82,
2017-05-08,0.0,11.44,68.74,6.24,4.24,
2017-05-09,0.0,10.49,35.7,6.24,9.72,
2017-05-10,0.0,11.13,21.01,6.24,17.44,
2017-05-11,0.0,10.97,35.29,6.24,22.12,
2017-05-12,0.0,10.56,46.27,6.24,11.62,
2017-05-13,0.0,10.24,69.94,6.24,11.38,
2017-05-14,0.0,10.42,58.22,6.24,10.51,
2017-05-15,0.0,9.77,69.21,6.24,9.21,
2017-05-16,0.0,10.42,30.75,6.24,12.57,
2017-05-17,0.0,7.45,30.59,6.24,11.94,
2017-05-18,0.0,9.35,20.34,6.24,14.58,
2017-05-19,0.0,9.17,38.72,6.24,12.42,
2017-05-20,0.0,12.31,41.26,6.24,12.84,
2017-05-21,0.0,9.68,37.23,6.24,15.64,
2017-05-22,0.0,9.3,49.96,6.24,15.38,
2017-05-23,0.0,9.04,38.66,6.24,18.88,
2017-05-24,0.0,9.08,21.67,16.3,17.53,
2017-05-25,0.0,8.45,23.38,7.09,10.87,
2017-05-26,0.0,8.41,31.23,6.24,11.47,
2017-05-27,0.0,8.09,15.96,6.24,7.75,
2017-05-28,0.0,8.27,15.27,6.24,8.8,
2017-05-29,0.0,8.68,23.76,6.24,10.09,
2017-05-30,0.0,8.33,26.54,6.24,14.55,
2017-05-31,0.0,8.8,30.75,6.24,7.79,
2017-06-01,0.0,8.23,52.3,6.24,9.14,
2017-06-02,0.0,8.07,58.97,6.24,7.61,
2017-06-03,0.0,7.79,71.01,6.24,6.83,
2017-06-04,0.0,8.82,61.23,6.24,8.73,
2017-06-05,0.0,8.2,47.44,6.24,6.73,
2017-06-06,0.0,9.0,42.42,6.24,6.76,
2017-06-07,0.0,9.35,22.9,6.24,4.45,
2017-06-08,0.0,9.28,9.88,6.24,8.56,
2017-06-09,0.0,11.07,9.53,6.24,7.59,
2017-06-10,0.0,12.65,7.62,6.24,8.61,
2017-06-11,0.0,10.39,10.77,6.24,7.49,
2017-06-12,0.0,8.11,16.06,7.15,5.4,
2017-06-13,0.0,8.45,18.94,12.7,11.45,
2017-06-14,0.0,7.76,8.6,,8.82,
2017-06-15,0.0,8.1,5.03,,8.71,
2017-06-16,0.0,8.68,12.37,,7.72,
2017-06-17,0.0,9.51,10.95,,8.45,
2017-06-18,0.0,8.15,11.02,,6.91,
2017-06-19,0.0,7.55,9.3,,5.97,
2017-06-20,0.0,12.29,18.49,,6.26,
2017-06-21,0.0,10.69,13.55,,6.86,
2017-06-22,0.0,17.44,11.06,,9.3,
2017-06-23,0.0,15.31,7.45,,8.41,
2017-06-24,0.0,12.26,14.32,,6.69,
2017-06-25,0.0,14.27,8.2,,6.56,
2017-06-26,0.0,12.43,7.09,,5.9,
2017-06-27,0.0,12.56,6.56,,5.34,
2017-06-28,0.0,6.67,9.28,,5.9,
2017-06-29,0.0,6.23,5.52,,6.26,
2017-06-30,0.0,5.43,8.43,,5.9,
2017-07-01,0.0,11.51,9.35,,6.83,
2017-07-02,0.0,13.05,4.19,,6.08,
2017-07-03,0.0,9.05,5.17,,9.32,
2017-07-04,0.0,10.41,4.82,,6.56,
2017-07-05,0.0,20.49,5.05,,6.43,
2017-07-06,0.0,12.38,4.13,,6.91,
2017-07-07,0.0,12.27,5.09,,7.86,
2017-07-08,0.0,6.29,6.01,,7.12,
2017-07-09,0.0,8.07,10.42,,6.92,
2017-07-10,0.0,10.63,4.9,,7.62,
2017-07-11,0.0,10.51,5.01,,7.71,
2017-07-12,0.0,12.96,4.81,,7.23,
2017-07-13,0.0,13.05,4.86,,6.55,
2017-07-14,0.0,13.05,5.65,,6.99,
2017-07-15,0.0,14.42,9.24,,6.15,
2017-07-16,0.0,12.92,8.39,,4.41,
2017-07-17,0.0,12.24,11.38,,5.95,
2017-07-18,0.0,12.75,14.1,,4.97,
2017-07-19,0.0,9.95,19.34,,5.52,
2017-07-20,0.0,10.78,11.02,,4.58,
2017-07-21,0.0,11.26,4.69,,4.57,
2017-07-22,0.0,10.99,4.52,,4.21,
2017-07-23,0.0,10.01,3.76,,5.1,
2017-07-24,0.0,10.46,5.21,,5.46,
2017-07-25,0.0,10.62,3.98,,5.85,
2017-07-26,0.0,11.17,4.61,,5.39,
2017-07-27,0.0,9.5,5.12,,5.99,
2017-07-28,0.0,8.74,4.84,,7.7,
2017-07-29,0.0,8.75,3.3,,8.08,
2017-07-30,0.0,8.58,3.53,,9.26,
2017-07-31,0.0,8.75,5.91,,10.08,
2017-08-01,0.0,8.51,5.48,,8.77,
2017-08-02,0.0,8.56,6.7,,5.93,
2017-08-03,0.0,8.58,7.02,,4.8,
2017-08-04,0.0,8.63,7.71,,8.43,
2017-08-05,0.0,8.58,8.68,,8.91,
