Date,DL002,DL014,DL019,DL021,DL028,DL031,DL033,KA009,KA010,TG005,TG006,TN001,UP012
2017-03-24,341.59,0.0,0.0,24.89,0.0,,0.0,,0.0,0.0,0.0,9.46,
2017-03-25,270.51,0.0,0.0,21.58,0.0,,0.0,,0.0,0.0,0.0,8.32,
2017-03-26,246.58,0.0,0.0,21.39,0.0,,0.0,,0.0,0.0,0.0,8.01,
2017-03-27,235.95,0.0,0.0,22.4,0.0,,0.0,,0.0,0.0,0.0,8.29,
2017-03-28,286.07,0.0,0.0,27.08,0.0,,0.0,,0.0,0.0,0.0,7.59,
2017-03-29,353.05,0.0,0.0,26.24,0.0,,0.0,,0.0,0.0,0.0,7.99,
2017-03-30,282.73,0.0,0.0,18.18,0.0,,0.0,,0.0,0.0,0.0,9.66,
2017-03-31,324.37,0.0,0.0,23.21,0.0,,0.0,,0.0,0.0,0.0,7.82,
2017-04-01,329.15,0.0,0.0,25.22,0.0,,0.0,,0.0,0.0,0.0,6.97,
2017-04-02,263.68,0.0,0.0,21.06,0.0,,0.0,,0.0,0.0,0.0,7.78,
2017-04-03,280.66,0.0,0.0,22.22,0.0,,0.0,,0.0,0.0,0.0,6.71,
2017-04-04,244.6,0.0,0.0,21.86,0.0,,0.0,,0.0,0.0,0.0,6.78,
2017-04-05,171.81,0.0,0.0,21.16,0.0,,0.0,,0.0,0.0,0.0,6.64,
2017-04-06,205.94,0.0,0.0,19.75,0.0,,0.0,,0.0,0.0,0.0,6.56,
2017-04-07,224.39,0.0,0.0,25.54,0.0,,0.0,,0.0,0.0,0.0,6.88,
2017-04-08,309.38,0.0,0.0,29.81,0.0,,0.0,,0.0,0.0,0.0,7.73,
2017-04-09,201.32,0.0,0.0,17.95,0.0,,0.0,,0.0,0.0,0.0,7.95,
2017-04-10,196.67,0.0,0.0,20.53,0.0,,0.0,,0.0,0.0,0.0,8.89,
2017-04-11,211.18,0.0,0.0,25.05,0.0,26.27,0.0,,0.0,0.0,0.0,7.59,
2017-04-12,252.65,0.0,0.0,28.44,0.0,49.91,0.0,,0.0,0.0,0.0,8.02,
2017-04-13,294.83,0.0,0.0,66.48,0.0,135.12,0.0,,0.0,0.0,0.0,8.96,
2017-04-14,270.3,0.0,0.0,,0.0,137.55,0.0,,0.0,0.0,0.0,9.53,
2017-04-15,331.56,0.0,0.0,,0.0,109.98,0.0,,0.0,0.0,0.0,9.99,
2017-04-16,241.94,0.0,0.0,,0.0,100.57,0.0,,0.0,0.0,0.0,10.31,
2017-04-17,170.0,0.0,0.0,,0.0,81.98,0.0,,0.0,0.0,0.0,8.99,
2017-04-18,202.94,0.0,0.0,,0.0,65.34,4.59,,0.0,0.0,0.0,8.77,
2017-04-19,235.88,0.0,0.0,,0.0,88.62,0.0,,0.0,0.0,0.0,8.64,
2017-04-20,227.23,0.0,0.0,,0.0,133.3,0.0,,0.0,0.0,0.0,8.59,
2017-04-21,65.97,0.0,0.0,,,32.64,0.0,,0.0,0.0,0.0,9.01,
2017-04-22,120.475,0.0,0.0,,,47.67,0.0,,0.0,0.0,0.0,9.12,
2017-04-23,174.98,0.0,0.0,,,62.7,0.0,,0.0,0.0,0.0,9.6,
2017-04-24,164.22,0.0,0.0,,,40.5,0.0,,0.0,0.0,0.0,10.58,
2017-04-25,171.94,0.0,0.0,,,34.55,0.0,,0.0,0.0,0.0,9.53,
2017-04-26,269.75,0.0,0.0,,,24.58,0.0,,0.0,0.0,0.0,8.85,
2017-04-27,259.15,0.0,0.0,,,46.36,0.0,,0.0,0.0,0.0,9.24,
2017-04-28,224.89,0.0,0.0,,,40.23,0.0,,0.0,0.0,0.0,9.02,
2017-04-29,204.11,0.0,0.0,,,76.52,0.0,,0.0,0.0,0.0,10.06,
2017-04-30,86.71,0.0,0.0,,,34.34,0.0,,0.0,0.0,0.0,8.92,
2017-05-01,132.51,0.0,0.0,,,78.46,0.0,,0.0,0.0,0.0,9.09,
2017-05-02,225.87,0.0,0.0,,,174.13,0.0,,0.0,0.0,0.0,8.75,
2017-05-03,208.2,0.0,0.0,,,93.47,0.0,,0.0,0.0,0.0,10.36,
2017-05-04,197.05,0.0,0.0,,,38.32,0.0,,0.0,0.0,0.0,11.62,
2017-05-05,207.0,0.0,0.0,,,80.61,0.0,,0.0,0.0,0.0,10.75,
2017-05-06,230.32,0.0,0.0,,,171.23,0.0,,0.0,0.0,0.0,9.61,
2017-05-07,248.82,0.0,0.0,,,179.29,0.0,,0.0,0.0,0.0,11.95,
2017-05-08,189.17,0.0,0.0,,,89.17,0.0,,0.0,0.0,0.0,11.44,6.24
2017-05-09,109.99,0.0,0.0,,,32.01,0.0,,0.0,0.0,0.0,10.49,6.24
2017-05-10,58.82,0.0,0.0,,,17.26,0.0,,0.0,0.0,0.0,11.13,6.24
2017-05-11,110.39,0.0,0.0,,,56.47,0.0,,0.0,0.0,0.0,10.97,6.24
2017-05-12,163.66,0.0,0.0,,,50.51,0.0,,0.0,0.0,0.0,10.56,6.24
2017-05-13,224.75,0.0,0.0,,,83.18,0.0,,0.0,0.0,0.0,10.24,6.24
2017-05-14,211.98,0.0,0.0,,,61.99,0.0,,0.0,0.0,0.0,10.42,6.24
2017-05-15,241.19,0.0,0.0,,,94.42,0.0,,0.0,0.0,0.0,9.77,6.24
2017-05-16,113.3,0.0,0.0,,,37.78,0.0,,0.0,0.0,0.0,10.42,6.24
2017-05-17,153.17,0.0,0.0,,,27.64,0.0,,0.0,0.0,0.0,7.45,6.24
2017-05-18,121.3,0.0,0.0,,,37.63,0.83,,0.0,0.0,0.0,9.35,6.24
2017-05-19,168.69,0.0,0.0,,,33.11,0.0,,0.0,0.0,0.0,9.17,6.24
2017-05-20,172.31,0.0,0.0,,,56.37,0.0,,0.0,0.0,0.0,12.31,6.24
2017-05-21,160.32,0.0,0.0,,,74.92,0.0,,0.0,0.0,0.0,9.68,6.24
2017-05-22,210.18,0.0,0.0,,,65.32,0.0,,0.0,0.0,0.0,9.3,6.24
2017-05-23,366.11,0.0,0.0,,,93.95,0.0,,0.0,0.0,0.0,9.04,6.24
2017-05-24,250.425,0.0,0.0,,,64.4,0.0,,0.0,0.0,0.0,9.08,16.3
2017-05-25,134.74,0.0,0.0,,,53.44,0.0,,0.0,0.0,0.0,8.45,7.09
2017-05-26,114.17,0.0,0.0,,0.0,45.64,0.0,,0.0,0.0,0.0,8.41,6.24
2017-05-27,68.11,0.0,0.0,,0.0,20.9,0.0,,0.0,0.0,0.0,8.09,6.24
2017-05-28,57.48,0.0,0.0,,0.0,19.37,0.0,,0.0,0.0,0.0,8.27,6.24
2017-05-29,86.96,0.0,0.0,,0.0,28.77,0.0,,0.0,0.0,0.0,8.68,6.24
2017-05-30,97.78,0.0,0.0,,0.0,40.49,0.0,,0.0,0.0,0.0,8.33,6.24
2017-05-31,113.18,0.0,0.0,,0.0,74.83,0.0,,0.0,0.0,0.0,8.8,6.24
2017-06-01,241.34,0.0,0.0,,0.0,97.92,0.0,,0.0,0.0,0.0,8.23,6.24
2017-06-02,300.81,0.0,0.0,,0.0,106.61,0.0,,0.0,0.0,0.0,8.07,6.24
2017-06-03,331.68,0.0,0.0,,0.0,142.03,0.0,,0.0,0.0,0.0,7.79,6.24
2017-06-04,337.85,0.0,0.0,,0.0,82.49,0.0,,0.0,0.0,0.0,8.82,6.24
2017-06-05,208.26,0.0,0.0,,0.0,59.56,0.0,,0.0,0.0,0.0,8.2,6.24
2017-06-06,197.12,0.0,0.0,,0.0,41.83,0.0,,0.0,0.0,0.0,9.0,6.24
2017-06-07,108.0,0.0,0.0,,0.0,21.1,0.0,,0.0,0.0,0.0,9.35,6.24
2017-06-08,,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,9.28,6.24
2017-06-09,,0.0,0.0,,,0.0,0.0,,0.0,0.0,,11.07,6.24
2017-06-10,,0.0,0.0,,,0.0,0.0,,0.0,0.0,,12.65,6.24
2017-06-11,,0.0,0.0,,,0.0,0.0,,0.0,0.0,,10.39,6.24
2017-06-12,,0.0,0.0,,,0.0,0.0,,0.0,0.0,,8.11,7.15
2017-06-13,,0.0,0.0,,,0.0,0.0,,0.0,0.0,,8.45,12.7
2017-06-14,,0.0,0.0,,,0.0,0.0,,0.0,0.0,,7.76,
2017-06-15,,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,8.1,
2017-06-16,,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,8.68,
2017-06-17,,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,9.51,
2017-06-18,,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,8.15,
2017-06-19,,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,7.55,
2017-06-20,,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,12.29,
2017-06-21,,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,10.69,
2017-06-22,,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,17.44,
2017-06-23,,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,15.31,
2017-06-24,,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,12.26,
2017-06-25,,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,14.27,
2017-06-26,,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,12.43,
2017-06-27,,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,12.56,
2017-06-28,,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,6.67,
2017-06-29,,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,6.23,
2017-06-30,,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,5.43,
2017-07-01,,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,11.51,
2017-07-02,,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,13.05,
2017-07-03,,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,9.05,
2017-07-04,,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,10.41,
2017-07-05,,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,20.49,
2017-07-06,,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,12.38,
2017-07-07,,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,12.27,
2017-07-08,,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,6.29,
2017-07-09,,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,8.07,
2017-07-10,,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,10.63,
2017-07-11,,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,10.51,
2017-07-12,,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,12.96,
2017-07-13,,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,13.05,
2017-07-14,,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,13.05,
2017-07-15,,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,14.42,
2017-07-16,,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,12.92,
2017-07-17,,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,12.24,
2017-07-18,,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,12.75,
2017-07-19,,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,9.95,
2017-07-20,,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,10.78,
2017-07-21,,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,11.26,
2017-07-22,,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,10.99,
2017-07-23,,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,10.01,
2017-07-24,,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,10.46,
2017-07-25,,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,10.62,
2017-07-26,,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,11.17,
2017-07-27,,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,9.5,
2017-07-28,,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,8.74,
2017-07-29,,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,8.75,
2017-07-30,,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,8.58,
2017-07-31,,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,8.75,
2017-08-01,,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,8.51,
2017-08-02,,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,8.56,
2017-08-03,,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,8.58,
2017-08-04,,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,8.63,
2017-08-05,,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,8.58,
2017-08-06,,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,8.74,
2017-08-07,,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,9.07,
2017-08-08,,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,8.97,
2017-08-09,,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,9.01,
2017-08-10,,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,9.05,
2017-08-11,,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,9.05,
2017-08-12,,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,8.88,
2017-08-13,,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,8.55,
2017-08-14,,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,8.15,
2017-08-15,,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,7.03,
2017-08-16,,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,6.92,
2017-08-17,,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,6.96,
2017-08-18,,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,6.9425,
2017-08-19,,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,6.925,
2017-08-20,,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,6.9075,
2017-08-21,,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,6.89,
2017-08-22,,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,9.64,
2017-08-23,,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,11.02,
2017-08-24,,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,7.23,
2017-08-25,,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,7.78,
2017-08-26,,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,8.9,
2017-08-27,,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,7.65,
2017-08-28,,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,7.57,
2017-08-29,,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,8.38,
2017-08-30,,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,7.72,
2017-08-31,,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,9.47,
2017-09-01,,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,9.09,
2017-09-02,,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,8.56,
2017-09-03,,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,10.15,
2017-09-04,,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,9.59,
2017-09-05,,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,6.2,
2017-09-06,,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,7.4,
2017-09-07,,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,7.33,
2017-09-08,,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,6.99,
2017-09-09,,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,6.99,
2017-09-10,,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,6.96,
2017-09-11,,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,7.2,
2017-09-12,,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,9.21,
2017-09-13,,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,7.33,
2017-09-14,,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,6.96,
2017-09-15,,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,7.66,
2017-09-16,,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,7.68,
2017-09-17,,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,8.63,
2017-09-18,,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,8.21,
2017-09-19,,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,8.6,
2017-09-20,,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,4.94,
2017-09-21,,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,7.97,
2017-09-22,,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,7.93,
2017-09-23,,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,6.66,
2017-09-24,,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,10.32,
2017-09-25,,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,29.32,
2017-09-26,,0.0,0.0,48.84,,0.0,0.0,,0.0,0.23,0.43,21.45,
2017-09-27,,0.74,0.0,29.3,,0.0,0.0,,0.0,0.0,0.0,22.68,
2017-09-28,,0.0,0.0,89.82,,0.0,0.0,,0.0,0.0,0.0,22.24,
2017-09-29,,0.0,0.0,117.98,,0.0,0.0,,0.0,0.0,0.0,15.0,
2017-09-30,,0.0,0.0,20.96,,0.0,0.0,,0.0,0.0,0.0,14.75,
2017-10-01,,20.25,0.0,27.52,,0.0,13.99,,1.37,1.46,3.38,12.04,12.3
2017-10-02,,6.63,0.0,37.16,,0.0,13.28,,1.8,10.77,3.64,9.25,11.3
2017-10-03,,14.12,0.0,20.73,,0.0,7.8,,1.81,2.72,35.59,9.16,21.42
2017-10-04,,16.48,0.0,22.99,,0.0,6.28,9.74,0.8,9.32,38.83,9.28,17.77
2017-10-05,,6.6,0.0,19.11,,0.0,4.38,9.6,8.36,7.6,31.66,8.64,22.8
2017-10-06,,16.0,0.0,20.59,,0.0,3.28,9.61,3.04,3.25,24.35,8.72,17.93
2017-10-07,,18.16,0.0,26.91,,0.0,6.85,10.66,4.65,17.01,39.39,8.57,28.4
2017-10-08,,22.28,0.0,24.82,,0.0,11.58,11.21,5.51,5.35,32.96,11.49,28.65
2017-10-09,,23.7,0.0,48.79,,0.0,11.25,11.74,3.27,3.79,24.1,10.9,27.81
2017-10-10,,2.66,0.0,45.06,,0.0,0.0,12.84,0.0,0.0,34.64,10.34,31.45
2017-10-11,,0.0,0.0,48.03,,0.0,0.0,12.66,0.0,0.0,18.24,16.26,10.45
2017-10-12,,0.0,0.0,42.46,,0.0,0.0,12.82,0.0,0.0,25.42,16.35,
2017-10-13,,0.0,0.0,38.12,,0.0,93.25,12.51,0.0,0.0,17.9,15.08,
2017-10-14,,0.0,0.0,57.38,,0.0,164.77,12.42,0.0,0.0,22.31,15.08,
2017-10-15,,0.0,0.0,37.54,,0.0,100.92,12.43,0.0,0.0,27.85,10.76,
2017-10-16,270.47,0.0,69.18,48.7,,153.72,92.19,12.88,0.0,0.0,31.26,12.03,
2017-10-17,291.83,10.24,85.37,43.53,354.09,181.47,36.57,13.52,0.0,0.0,27.49,18.24,
2017-10-18,267.25,22.41,60.03,43.51,150.73,242.43,58.57,13.18,0.0,0.0,29.61,26.53,
2017-10-19,223.42,9.68,21.91,44.01,163.33,69.7,79.78,13.74,17.77,13.31,22.59,24.22,22.51
2017-10-20,279.84,0.59,75.53,51.84,,29.68,110.93,17.81,1.61,2.56,16.5,10.96,30.99
2017-10-21,304.32,1.38,51.97,40.04,,133.68,95.09,15.88,0.74,4.78,16.07,10.66,17.3
2017-10-22,255.69,0.0,50.47,34.68,,9.59,76.27,12.73,0.0,0.0,15.3,11.63,72.65
2017-10-23,334.82,11.47,146.51,57.07,,212.41,122.06,12.92,3.94,4.71,18.98,12.47,128.0
2017-10-24,288.41,2.68,108.62,55.92,173.17,172.45,126.85,13.94,2.59,0.79,9.1,15.7,185.39
2017-10-25,314.28,0.0,0.0,42.78,130.05,0.0,117.22,13.4,0.0,0.0,9.72,13.93,132.41333333333333
2017-10-26,147.38,0.0,24.39,54.19,258.3,13.62,88.3,13.06,1.34,0.0,10.16,15.63,79.43666666666667
2017-10-27,188.27,1.16,22.35,39.58,151.54,25.6,41.5,12.95,0.0,0.18,0.46,14.69,26.46
2017-10-28,230.69,4.28,0.0,43.14,286.23,0.0,60.65,12.92,0.0,0.0,14.03,13.68,32.2625
2017-10-29,238.26,0.0,2.28,38.9,230.09,2.91,53.5,12.79,0.0,0.0,25.16,14.96,38.065000000000005
2017-10-30,280.87,0.0,81.97,44.68,193.13,21.69,73.89,12.81,0.0,0.0,0.0,16.17,43.86750000000001
2017-10-31,96.82,39.81,114.73,54.81,184.7,156.65,109.28,12.85,47.46,39.82,38.25,15.38,49.67
2017-11-01,49.29,0.0,46.54,40.48,106.56,95.16,46.56,12.23,136.52,51.4,49.82,12.81,37.25
2017-11-02,128.12,14.7,67.77,34.69,152.01,148.83,48.04,12.37,130.44,28.99,37.13,12.9,54.64
2017-11-03,95.03,51.71,29.71,41.75,134.52,179.03,63.07,12.81,162.61,26.16,38.63,14.86,59.61
2017-11-04,190.57,56.16,76.99,41.92,177.49,141.63,66.44,12.75,19.57,25.39,40.76,13.81,60.78
2017-11-05,267.75,54.7,132.82,65.24,230.01,171.53,117.93,12.52,8.74,16.03,36.4,11.69,80.0
2017-11-06,273.58,85.45,144.66,45.17,187.03,223.8,124.17,12.97,13.17,40.84,32.77,15.27,73.0
2017-11-07,334.11,194.26,172.52,44.6,201.16,201.33,75.41,12.82,18.8,42.78,39.39,15.33,84.82
2017-11-08,321.83,237.14,143.85,55.86,191.01,274.49,106.3,12.83,21.48,28.83,35.1,15.24,77.05
2017-11-09,296.72,314.02,151.11,59.08,213.38,260.26,99.39,12.56,17.96,27.85,32.55,14.62,76.1
2017-11-10,332.44,316.62,166.59,64.48,217.79,248.48,115.37,11.9,14.89,33.21,34.03,14.81,86.85
2017-11-11,309.64,382.77,241.29,72.32,229.71,246.67,145.83,12.25,15.43,34.4,37.49,14.2,67.57
2017-11-12,195.07,361.14,226.45,65.76,267.7,246.53,127.89,11.98,14.15,30.55,35.7,14.65,31.55
2017-11-13,267.63,339.51,155.74,62.16,268.49,174.2,96.56,12.03,14.13,27.17,26.88,36.34,67.37
2017-11-14,109.04,120.17,128.93,42.6,155.54,176.42,48.16,12.08,12.66,33.99,25.72,33.0,138.66
2017-11-15,156.99,118.27,116.54,44.51,185.2,166.45,57.6,12.02,12.58,24.75,42.75,50.01,76.46
2017-11-16,242.47,92.81,109.36,46.19,157.53,236.37,67.39,12.23,15.37,19.32,61.67,64.09,84.58
2017-11-17,241.21,40.39,85.83,37.08,109.54,176.94,47.26,12.11,18.38,23.72,27.4,29.39,50.29
2017-11-18,268.33,38.14,64.75,36.88,90.24,123.11,37.48,12.16,19.36,21.84,34.43,26.58,44.78
2017-11-19,207.0,39.23,51.82,35.32,81.56,125.04,38.06,11.94,14.87,24.33,38.92,21.01,32.74
2017-11-20,239.83,53.52,62.92,42.39,114.27,147.09,42.86,12.05,18.02,27.81,25.31,19.87,29.13
2017-11-21,318.21,64.01,95.28,47.01,139.67,171.61,64.52,11.99,17.83,42.29,26.86,19.37,31.27
2017-11-22,334.47,43.27,108.67,47.63,125.67,185.01,74.64,12.3,18.18,27.75,23.31,23.54,45.04
2017-11-23,298.35,55.55,97.74,54.7,97.29,181.74,75.72,12.02,18.61,39.25,22.76,38.95,46.52
2017-11-24,306.79,65.0,157.55,51.97,337.42,227.13,120.42,11.97,18.35,23.96,24.42,45.14,44.62
2017-11-25,333.55,88.6,126.78,66.15,310.07,154.62,109.89,,12.92,20.65,31.78,26.79,71.76
2017-11-26,285.88,152.99,202.26,92.13,279.55,105.63,169.0,,9.83,35.86,15.22,11.79,39.53
2017-11-27,368.9,69.84,129.38,61.85,253.31,157.57,101.34,,10.69,49.52,18.88,16.53,38.01
2017-11-28,275.94,125.75,231.96,64.99,294.67,212.95,126.15,,12.68,54.52,35.05,14.99,67.44
2017-11-29,203.32,216.02,274.7,131.6,294.26,255.12,187.19,,9.2,28.31,30.53,23.69,164.47
2017-11-30,228.64,168.51,273.29,95.41,,154.38,114.32,,9.68,36.52,29.68,8.49,137.05
2017-12-01,265.39,115.03,223.53,63.38,,248.01,80.77,,10.95,25.33,22.52,10.1,128.48
2017-12-02,258.12,160.76,267.26,58.21,,163.56,54.15,,11.4,21.3,20.93,14.41,97.07
2017-12-03,237.01,118.04666666666664,254.44,80.92,,227.62,46.45,,11.47,26.0,23.8,13.07,77.59
2017-12-04,256.24,75.33333333333331,217.06,76.16,,276.36,57.1,,20.96,28.86,20.74,14.57,69.87
2017-12-05,276.63,32.62,224.4,46.18,217.35,297.09,39.63,,23.76,24.28,16.58,12.93,48.39
2017-12-06,218.72,12.42,130.12,34.33,99.37,150.08,42.0,11.8,18.81,23.59,16.2,15.98,35.99
2017-12-07,123.8,0.0,54.84,22.27,10.95,97.01,44.41,12.86,20.57,32.9,24.07,17.18,31.0
2017-12-08,0.0,0.0,0.0,0.0,0.0,0.0,53.55,10.87,35.01,25.5,24.84,16.72,40.15
2017-12-09,0.0,0.0,0.0,0.0,0.0,0.0,121.5,10.32,36.69,21.86,24.99,15.67,95.31
2017-12-10,0.0,0.0,0.0,0.0,0.0,0.0,186.97,14.62,18.33,33.28,25.92,13.07,82.0
2017-12-11,0.0,0.0,0.0,0.0,0.0,0.0,180.95,11.08,21.61,45.14,36.31,19.19,74.69
2017-12-12,0.0,0.0,0.0,0.0,0.0,0.0,40.78,11.3,26.98,71.39,32.66,36.43,82.07
2017-12-13,0.0,0.0,0.0,0.0,0.0,0.0,35.13,11.8,24.35,52.6,28.74,20.69,58.69
