Date,BR007,DL002,DL019,DL021,DL028,DL033,KA003,MH005,TG005,TN004,UP012,UP014
2017-05-12,,0.77,,2.5,,0.0,0.98,0.0,0.0,0.0,0.78,3.0
2017-05-13,,1.11,,2.49,,0.0,1.66,0.0,0.0,0.0,1.42,2.99
2017-05-14,,0.71,,2.49,,0.0,1.37,0.0,0.0,0.0,1.93,3.01
2017-05-15,,0.87,,2.49,,0.0,0.84,0.0,0.0,0.0,2.32,2.99
2017-05-16,,0.54,0.0,2.51,,0.0,1.46,0.0,0.0,0.0,2.1,2.99
2017-05-17,0.0,0.43,0.0,2.49,,0.0,1.03,0.0,0.0,0.0,0.94,2.99
2017-05-18,0.0,0.51,0.0,2.5,,0.12,1.06,0.0,0.0,0.0,1.37,3.01
2017-05-19,0.0,0.52,0.0,2.5,,0.0,1.15,0.0,0.0,0.0,1.3,3.01
2017-05-20,0.0,0.6,0.0,2.51,,0.0,1.43,0.0,0.0,0.0,1.4,2.99
2017-05-21,0.0,0.9,0.0,2.5,,0.0,0.9,0.0,0.0,0.0,1.69,2.99
2017-05-22,0.0,0.89,0.0,2.48,,0.0,1.32,0.0,0.0,0.0,1.23,3.0
2017-05-23,0.0,1.38,0.0,2.51,,0.0,1.28,0.0,0.0,0.0,1.19,2.99
2017-05-24,0.0,1.065,0.0,2.51,,0.0,1.32,0.0,0.0,0.0,1.62,3.01
2017-05-25,0.0,0.75,0.0,3.0,,0.0,1.21,0.0,0.0,0.0,1.84,3.0
2017-05-26,0.0,0.68,0.0,4.24,0.0,0.0,0.68,0.0,0.0,0.0,1.18,3.0
2017-05-27,0.0,,0.0,2.99,0.0,0.0,0.93,0.0,0.0,0.0,0.54,3.015
2017-05-28,0.0,,0.0,2.99,0.0,0.0,0.62,0.0,0.0,0.0,0.54,3.03
2017-05-29,0.0,,0.0,3.01,0.0,0.0,0.56,0.0,0.0,0.0,0.63,3.0
2017-05-30,0.0,,,3.0,0.0,0.0,0.59,0.0,0.0,0.0,0.7,3.0
2017-05-31,0.0,,,3.0,0.0,0.0,0.65,0.0,0.0,0.0,0.71,3.0
2017-06-01,0.0,,,3.0,0.0,0.0,0.68,0.0,0.0,0.0,1.48,3.0
2017-06-02,0.0,,,3.01,0.0,0.0,0.67,0.0,0.0,0.0,2.34,2.99
2017-06-03,0.0,,,3.01,0.0,0.0,0.57,0.0,0.0,0.0,3.83,3.01
2017-06-04,0.0,,,3.0,0.0,0.0,0.75,0.0,0.0,0.0,4.98,3.01
2017-06-05,0.0,,,2.99,0.0,0.0,0.9,0.0,0.0,0.0,5.13,3.0
2017-06-06,0.0,,,3.0,0.0,0.0,0.93,0.0,0.0,0.0,1.87,2.99
2017-06-07,0.0,,0.0,2.99,0.0,0.0,0.82,0.0,0.0,0.0,2.66,3.01
2017-06-08,0.0,,0.0,3.02,0.0,0.0,0.84,0.0,0.0,0.0,3.11,2.99
2017-06-09,0.0,,0.0,3.0,,0.0,0.87,0.0,0.0,0.0,2.76,3.0
2017-06-10,0.0,,0.0,3.0,,0.0,0.6,0.0,0.0,0.0,3.33,2.99
2017-06-11,0.0,,0.0,3.01,,0.0,0.46,0.0,0.0,0.0,3.63,3.0
2017-06-12,0.0,,0.0,2.99,,0.0,0.68,0.0,0.0,0.0,,3.01
2017-06-13,0.0,,0.0,3.0,,0.0,0.71,0.0,0.0,0.0,,2.98
2017-06-14,0.0,,0.0,5.63,,0.0,0.63,0.0,0.0,0.0,,2.9766666666666666
2017-06-15,0.0,,0.0,10.35,,0.0,0.7,0.0,0.0,0.0,,2.973333333333333
2017-06-16,0.0,,0.0,0.75,,0.0,1.0,0.0,0.0,0.0,,2.97
2017-06-17,0.0,,0.0,8.69,,0.0,0.94,0.0,0.0,0.0,,3.01
2017-06-18,0.0,,0.0,4.8,,0.0,0.72,0.0,0.0,0.0,,3.04
2017-06-19,0.0,,0.0,4.43,,0.0,1.03,0.0,0.0,0.0,1.2,3.01
2017-06-20,0.0,,0.0,3.59,,0.0,1.0,0.0,0.0,0.0,0.85,3.03
2017-06-21,0.0,,0.0,2.9,,0.0,0.79,0.0,0.0,0.0,1.32,2.98
2017-06-22,0.0,,0.0,1.83,,0.0,0.92,0.0,0.0,0.0,0.56,2.97
2017-06-23,0.0,,0.0,1.86,,0.0,0.68,0.0,0.0,0.0,1.69,2.98
2017-06-24,0.0,,0.0,2.33,,0.0,0.6,0.0,0.0,0.0,2.56,2.98
2017-06-25,0.0,,0.0,2.43,,0.0,0.58,0.0,0.0,0.0,0.66,3.0
2017-06-26,0.0,,0.0,3.0,,0.0,1.73,0.0,0.0,0.0,0.06,2.97
2017-06-27,0.0,,0.0,3.8,,0.0,0.52,0.0,0.0,0.0,0.0,2.99
2017-06-28,0.0,,0.0,3.3,,0.0,0.51,0.0,0.0,0.0,0.0,3.0
2017-06-29,0.0,,0.0,2.39,,0.0,0.54,0.0,0.0,0.0,0.19,2.99
2017-06-30,0.0,,0.0,1.86,,0.0,0.59,0.0,0.0,0.0,0.44,3.02
2017-07-01,0.0,,0.0,2.06,,0.0,0.67,0.0,0.0,0.0,0.99,3.0
2017-07-02,0.0,,0.0,0.98,,0.0,0.67,0.0,0.0,0.0,0.13,2.99
2017-07-03,0.0,,0.0,2.87,,0.0,0.76,0.0,0.0,0.0,0.03,3.0
2017-07-04,0.0,,0.0,3.61,,0.0,0.51,0.0,0.0,0.0,0.12,2.99
2017-07-05,0.0,,0.0,3.5,,0.0,0.86,0.0,0.0,0.0,0.09,2.2
2017-07-06,0.0,,0.0,0.52,,0.0,0.9,0.0,0.0,0.0,0.26,1.0
2017-07-07,0.0,,0.0,0.58,,0.0,0.96,0.0,0.0,0.0,0.29,1.0
2017-07-08,0.0,,0.0,0.52,,0.0,1.09,0.0,0.0,0.0,0.17,1.0
2017-07-09,0.0,,0.0,0.7,,0.0,0.78,0.0,0.0,0.0,0.0,1.0
2017-07-10,,,0.0,0.73,,0.0,0.8,0.0,0.0,0.0,0.1,1.0
2017-07-11,,,0.0,1.25,,0.0,0.74,0.0,0.0,0.0,0.0,1.0
2017-07-12,,,0.0,1.08,,0.0,1.0,0.0,0.0,0.0,0.0,0.99
2017-07-13,,,0.0,1.35,,0.0,0.81,0.0,0.0,0.0,0.0,1.0
2017-07-14,0.0,,0.0,1.16,,0.0,0.69,0.0,0.0,0.0,0.05,1.0
2017-07-15,0.0,,0.0,1.44,,0.0,0.73,0.0,0.0,0.0,0.0,1.0
2017-07-16,0.0,,0.0,1.45,,0.0,0.59,0.0,0.0,0.0,0.0,1.0
2017-07-17,0.0,,0.0,1.79,,0.0,0.66,0.0,0.0,0.0,0.0,0.97
2017-07-18,0.0,,0.0,1.63,,0.0,0.59,0.0,0.0,0.0,0.05,0.99
2017-07-19,0.0,,0.0,1.85,,0.0,0.59,0.0,0.0,0.0,0.02,1.0
2017-07-20,0.0,,0.0,1.43,,0.0,0.41,0.0,0.0,0.0,0.0,1.0
2017-07-21,0.0,,0.0,1.36,,0.0,0.61,0.0,0.0,0.0,0.0,0.98
2017-07-22,0.0,,0.0,0.11,,0.0,0.57,0.0,0.0,0.0,0.0,1.0
2017-07-23,0.0,,0.0,0.0,,0.0,0.54,0.0,0.0,0.0,0.0,0.99
2017-07-24,0.0,,0.0,0.7,,0.0,0.76,0.0,0.0,0.0,0.0,1.0
2017-07-25,0.0,,0.0,2.51,,0.0,0.55,0.0,0.0,0.0,0.0,1.0
2017-07-26,0.0,,0.0,0.48,,0.0,0.53,0.0,0.0,0.0,0.67,1.0
2017-07-27,,,0.0,0.03,,0.0,0.76,0.0,0.0,0.0,1.97,0.99
2017-07-28,,,0.0,0.63,,0.0,0.88,0.0,0.0,0.0,1.97,1.01
2017-07-29,,,0.0,0.64,,0.0,0.8,0.0,0.0,0.0,1.99,1.0
2017-07-30,,,0.0,0.76,,0.0,0.62,0.0,0.0,0.0,1.89,0.99
2017-07-31,0.0,,0.0,0.87,,0.0,0.8,0.0,0.0,0.0,0.47,1.0
2017-08-01,0.0,,0.0,0.62,,0.0,1.07,0.0,0.0,0.0,2.01,0.99
2017-08-02,0.0,,0.0,0.9,,0.0,0.74,0.0,0.0,0.0,1.99,0.99
2017-08-03,0.0,,0.0,0.65,,0.0,0.74,0.0,0.0,0.0,2.01,1.0
2017-08-04,0.0,,0.0,0.8,,0.0,0.8,0.0,0.0,0.0,1.98,0.99
2017-08-05,0.0,,0.0,0.89,,0.0,0.78,0.0,0.0,0.0,2.01,0.99
2017-08-06,0.0,,0.0,1.24,,0.0,0.64,0.0,0.0,0.0,1.99,1.0
2017-08-07,0.0,,0.0,2.07,,0.0,0.71,0.0,0.0,0.0,2.0,1.0
2017-08-08,0.0,,0.0,1.89,,0.0,0.74,0.0,0.0,0.0,2.01,0.99
2017-08-09,0.0,,0.0,3.89,,0.0,1.17,0.0,0.0,0.0,1.99,0.99
2017-08-10,0.0,,0.0,1.51,,0.0,1.01,0.0,0.0,0.0,1.98,0.98
2017-08-11,0.0,,0.0,0.91,,0.0,1.22,0.0,0.0,0.0,2.01,1.01
2017-08-12,0.0,,0.0,0.81,,0.0,1.02,0.0,0.0,0.0,2.0,1.0
2017-08-13,0.0,,0.0,0.7100000000000001,,0.0,1.21,0.0,0.0,0.0,1.98,1.0
2017-08-14,0.0,,0.0,0.61,,0.0,1.33,0.0,0.0,0.0,1.99,0.99
2017-08-15,0.0,,0.0,0.32,,0.0,0.84,0.0,0.0,0.0,2.0,1.0
2017-08-16,0.0,,0.0,0.57,,0.0,1.09,0.0,0.0,0.0,1.99,1.0
2017-08-17,0.0,,0.0,0.47,,0.0,1.03,0.0,0.0,0.0,2.0,0.8
2017-08-18,,,0.0,0.37,,0.0,0.91,0.0,0.0,0.0,1.98,1.0
2017-08-19,,,0.0,0.995,,0.0,0.77,0.0,0.0,,1.98,1.0
2017-08-20,,,0.0,1.62,,0.0,1.04,0.0,0.0,,1.98,1.01
2017-08-21,,,0.0,2.245,,0.0,0.71,0.0,0.0,,1.98,0.92
2017-08-22,,,0.0,2.87,,0.0,0.68,0.0,0.0,,2.0,1.0
2017-08-23,,,0.0,1.31,,0.0,0.95,0.0,0.0,,2.01,1.01
2017-08-24,,,0.0,1.16,,0.0,1.03,0.0,0.0,,2.0,1.0
2017-08-25,,,0.0,1.25,,0.0,0.85,0.0,0.0,,2.01,0.99
2017-08-26,,,0.0,1.19,,0.0,0.61,0.0,0.0,,2.01,1.0
2017-08-27,,,0.0,1.17,,0.0,0.58,0.0,0.0,,1.99,1.0
2017-08-28,,,0.0,0.84,,0.12,0.55,0.0,0.0,0.0,2.0,1.0
2017-08-29,,,0.0,0.91,,0.0,0.5,0.0,0.0,0.0,2.0,1.0
2017-08-30,,,0.0,0.58,,0.0,0.69,0.0,0.0,0.0,1.22,1.0
2017-08-31,,,0.0,0.71,,0.0,0.92,0.0,0.0,0.0,1.74,1.0
2017-09-01,,,0.0,0.55,,0.0,1.37,0.0,0.0,0.0,1.99,1.0
2017-09-02,,,0.0,0.47,,0.0,1.44,0.0,0.0,0.0,2.0,1.0
2017-09-03,,,0.0,0.6,,0.0,0.9,0.0,0.0,0.0,2.0,1.0
2017-09-04,,,0.0,0.99,,0.0,1.18,0.0,0.0,0.0,2.0,1.0
2017-09-05,,,0.0,0.58,,0.0,1.59,0.0,0.0,0.0,2.0,1.0
2017-09-06,0.0,,0.0,1.38,,0.0,1.11,0.0,0.0,0.0,1.99,1.0
2017-09-07,0.0,,0.0,1.08,,0.0,1.37,0.0,0.0,0.0,1.99,1.01
2017-09-08,0.0,,0.0,1.96,,0.0,1.41,0.0,0.0,0.0,2.0,1.01
2017-09-09,0.0,,0.0,1.96,,0.0,1.44,0.0,0.0,0.0,2.0,1.0
2017-09-10,0.0,,0.0,3.94,,0.0,0.94,0.0,0.0,0.0,2.0,1.01
2017-09-11,0.0,,0.0,1.57,,0.0,1.11,0.0,0.0,0.0,1.99,1.0
2017-09-12,0.0,,0.0,1.1,,0.0,1.04,0.0,0.0,0.0,1.99,1.0
2017-09-13,0.0,,0.0,5.37,,0.0,0.96,0.0,0.0,0.0,1.99,1.0
2017-09-14,0.0,,0.0,1.68,,0.0,0.81,0.0,0.0,0.0,1.99,1.0
2017-09-15,0.0,,0.0,1.19,,0.0,0.93,0.0,0.0,0.0,2.0,1.0
2017-09-16,0.0,,0.0,1.45,,0.0,0.63,0.0,0.0,0.0,2.0,1.0
2017-09-17,0.0,,0.0,1.2,,0.0,0.55,0.0,0.0,0.0,2.0,0.99
2017-09-18,0.0,,0.0,1.34,,0.0,0.5,0.0,0.0,0.0,2.01,0.99
2017-09-19,0.0,,0.0,2.42,,0.0,0.55,0.0,0.0,0.0,1.99,1.0
2017-09-20,0.0,,0.0,1.92,,0.0,0.5,0.0,0.0,0.0,2.01,2.4
2017-09-21,0.0,,0.0,1.51,,0.0,0.57,0.0,0.0,0.0,1.75,2.99
2017-09-22,0.0,,0.0,1.21,,0.0,0.9,0.0,0.0,0.0,2.0,3.0
2017-09-23,0.0,,0.0,0.66,,0.0,1.65,0.0,0.0,0.0,2.0,3.01
2017-09-24,0.0,,0.0,1.05,,0.0,1.7,0.0,0.0,0.0,1.99,3.01
2017-09-25,0.0,,0.0,1.2,,0.0,1.31,0.0,0.0,0.0,2.0,2.99
2017-09-26,0.04,,0.0,2.5,,0.0,1.17,0.0,0.04,0.0,1.98,2.41
2017-09-27,0.02,,0.0,3.61,,0.0,1.23,0.0,0.0,0.0,2.0,2.97
2017-09-28,0.1,,0.0,2.26,,0.0,1.08,0.0,0.0,0.0,1.29,2.37
2017-09-29,0.0,,0.0,2.93,,0.0,0.85,0.0,0.0,0.0,2.01,3.01
2017-09-30,0.01,,0.0,1.98,,0.0,1.1,0.0,0.0,0.0,2.0,3.02
2017-10-01,0.05,,0.0,2.11,,0.88,0.96,0.0,0.14,0.0,1.99,3.0
2017-10-02,0.06,,0.0,3.23,,0.14,0.88,0.0,0.24,0.0,2.0,0.0
2017-10-03,0.04,,0.0,2.05,,0.26,0.88,0.0,0.11,0.0,1.82,2.43
2017-10-04,0.06,,0.0,2.83,,0.22,1.35,0.0,0.76,0.0,1.97,2.87
2017-10-05,0.06,,0.0,2.07,,0.07,0.97,0.0,0.52,0.0,2.32,3.0
2017-10-06,0.05,,0.0,3.45,,0.09,1.38,0.0,0.19,0.0,0.76,3.02
2017-10-07,0.03,,0.0,2.13,,0.27,1.16,0.0,0.32,0.0,0.9,2.93
2017-10-08,0.07,,0.0,2.44,,0.22,1.1,0.0,0.33,0.0,0.45,3.0
2017-10-09,0.06,,0.0,4.71,,1.03,2.17,0.0,0.11,0.0,0.71,2.99
2017-10-10,0.01,,0.0,5.34,,0.0,1.3,0.0,0.0,0.0,0.06,2.85
2017-10-11,0.01,,0.0,5.59,,0.0,1.7,0.0,0.0,0.0,0.0,2.12
2017-10-12,0.01,,0.0,6.43,,0.0,1.65,0.0,0.0,0.0,0.57,2.62
2017-10-13,0.01,,0.0,4.52,,1.23,1.63,0.0,0.0,0.0,1.58,2.92
2017-10-14,0.02,,0.0,4.9,,1.49,1.41,0.0,0.0,0.0,1.53,2.77
2017-10-15,0.06,,0.0,6.4,,1.62,0.93,0.0,0.0,0.0,0.65,3.37
2017-10-16,0.09,0.0,0.0,6.37,,2.53,2.11,0.0,0.0,0.0,0.71,1.49
2017-10-17,0.03,0.0,0.0,4.09,0.0,5.62,3.02,0.0,0.0,0.0,0.84,0.7
2017-10-18,0.01,0.0,0.0,6.24,0.0,3.33,2.92,0.0,0.0,0.0,2.52,1.7
2017-10-19,0.05,0.0,0.0,7.29,0.0,5.62,1.21,0.0,0.63,0.0,3.2,2.62
2017-10-20,0.0,0.0,0.0,8.36,0.0,13.07,1.6,0.0,0.18,0.0,3.2,1.27
2017-10-21,0.02,0.0,0.0,5.67,0.0,2.57,1.01,0.0,0.08,0.0,3.18,1.28
2017-10-22,0.0,0.0,0.0,3.55,0.0,3.99,0.81,0.0,0.0,0.0,3.19,0.6
2017-10-23,0.06,0.0,0.0,8.0,0.0,4.18,1.18,0.0,0.34,0.0,3.19,0.93
2017-10-24,0.12,0.0,0.0,7.82,0.0,5.35,1.87,0.0,0.08,0.0,3.2,1.67
2017-10-25,0.17,0.0,0.0,5.33,0.0,4.92,0.91,0.0,0.0,0.0,3.21,1.44
2017-10-26,0.18,2.12,0.6,6.13,0.89,3.16,0.54,0.0,0.0,0.15,3.2,0.73
2017-10-27,0.13,3.52,0.59,4.16,1.52,1.43,0.59,0.0,0.0,0.0,3.21,0.86
2017-10-28,0.1,5.47,0.0,8.16,1.9,2.83,0.53,0.0,0.0,0.0,3.2,0.95
2017-10-29,0.16,5.27,0.07,5.32,1.58,3.11,0.0,0.0,0.0,0.0,17.72,1.14
2017-10-30,0.1,7.41,2.86,5.81,1.75,2.84,0.0,0.0,0.0,0.0,3.79,1.49
2017-10-31,0.08,5.95,3.79,8.27,2.57,3.55,0.0,0.0,2.08,0.84,0.44,0.63
2017-11-01,0.0,1.39,1.44,4.33,0.93,2.1,0.0,0.0,3.24,0.08,1.85,1.07
2017-11-02,0.08,3.56,2.66,4.45,1.4,5.34,0.0,0.0,1.95,0.26,0.93,0.96
2017-11-03,0.24,2.42,1.56,7.15,1.25,5.58,0.0,0.0,2.47,0.25,1.72,1.23
2017-11-04,0.75,6.09,2.75,4.61,2.11,6.44,0.02,0.0,2.46,0.55,0.12,0.66
2017-11-05,0.67,10.97,4.1,13.01,3.21,18.19,0.0,0.0,0.67,0.55,0.72,0.55
2017-11-06,0.58,10.9,4.1,5.65,3.2,15.17,0.0,0.0,1.1,0.63,0.02,0.26
2017-11-07,0.51,9.32,5.85,7.88,2.78,15.3,0.0,0.0,2.07,1.93,0.0,0.41
2017-11-08,0.75,15.91,6.98,11.15,6.19,27.9,0.0,0.0,1.52,0.57,0.0,0.36
2017-11-09,0.82,9.81,6.13,16.86,3.43,21.21,0.0,0.0,1.17,0.36,1.9,0.23
2017-11-10,0.98,11.04,6.19,12.83,3.9,24.88,0.0,0.0,1.86,0.35,2.1,0.23
2017-11-11,1.03,12.75,7.26,14.12,6.27,33.15,0.0,0.0,3.15,0.34,2.09,0.56
2017-11-12,0.75,13.28,7.01,13.81,5.06,26.42,0.01,0.0,2.73,0.06,2.1,0.46
2017-11-13,0.85,10.3,4.72,10.27,3.14,15.47,0.0,0.0,2.16,0.82,2.11,0.25
2017-11-14,1.02,5.76,3.35,3.48,1.56,17.16,0.01,0.0,1.84,0.53,2.1,0.3
2017-11-15,0.77,4.97,3.04,3.47,1.66,13.36,0.05,0.0,1.89,0.51,2.09,0.35
2017-11-16,0.58,5.42,3.68,5.26,1.44,8.48,0.02,0.0,1.42,0.25,2.11,0.4
2017-11-17,0.57,4.75,2.8,2.88,1.34,4.25,0.0,0.0,1.34,1.46,2.09,0.47
2017-11-18,0.81,6.43,2.61,2.47,1.64,4.05,0.01,0.0,1.12,1.11,2.11,0.45
2017-11-19,0.76,3.43,1.69,2.02,0.86,3.01,0.01,0.0,1.61,0.43,2.09,0.55
2017-11-20,0.45,3.83,2.0,2.51,1.03,3.11,0.01,0.0,1.78,0.76,2.1,0.54
2017-11-21,0.41,6.95,3.15,3.19,7.03,12.84,0.0,0.0,1.61,0.17,2.1,0.59
2017-11-22,0.44,8.48,3.48,3.37,9.5,17.19,0.01,0.0,1.71,0.63,2.1,0.55
2017-11-23,0.5,7.47,3.79,3.64,6.71,13.13,0.0,0.0,1.91,1.67,2.11,0.59
2017-11-24,0.72,11.92,3.96,3.01,6.99,12.71,0.0,0.0,1.34,1.31,2.1,0.55
2017-11-25,0.76,9.37,3.54,4.3,6.47,16.46,0.02,0.0,0.8,0.46,1.9,0.67
2017-11-26,0.97,12.25,185.47,5.59,3.14,16.17,0.0,0.0,2.06,1.21,2.1,0.76
2017-11-27,0.7,9.24,3.21,4.26,2.04,10.83,0.01,0.0,2.48,0.38,2.1,0.68
2017-11-28,0.7,11.91,170.39,4.4,7.85,13.49,0.02,0.0,2.79,0.83,2.1,0.64
2017-11-29,1.2,12.26,5.41,14.12,4.04,23.05,0.0,0.0,1.79,0.03,2.1,0.56
2017-11-30,1.5,10.22,6.23,17.86,,20.09,0.0,0.0,1.83,0.0,2.1,0.57
2017-12-01,1.19,11.28,5.18,6.48,,19.41,0.0,0.0,1.4,0.14,2.09,0.51
2017-12-02,1.49,16.88,7.04,6.39,,22.15,0.0,0.0,1.53,0.2166666666666666,2.08,1.0
2017-12-03,0.97,14.73,6.06,13.7,,21.97,0.0,0.0,2.13,0.2933333333333333,2.1,0.81
2017-12-04,0.88,16.21,5.15,10.6,,19.61,0.0,0.0,1.94,0.37,2.09,0.69
2017-12-05,0.99,12.45,4.07,5.63,3.42,10.66,0.0,0.0,1.75,0.62,2.1,0.85
2017-12-06,1.04,5.3,3.71,3.07,1.07,2.74,0.0,0.0,1.7,0.05,2.1,0.74
2017-12-07,0.92,3.83,2.21,2.75,4.34,4.44,,0.0,2.4,1.15,2.1,0.72
2017-12-08,0.72,5.27,2.54,2.93,4.13,6.3,,0.0,1.58,2.26,2.1,0.72
2017-12-09,0.98,9.72,4.69,4.83,7.59,18.72,,0.0,1.78,2.22,2.08,0.6799999999999999
2017-12-10,0.74,15.96,6.81,6.34,5.69,19.76,,0.0,2.14,1.75,2.1,0.64
2017-12-11,0.8,6.62,5.59,1.95,5.93,16.22,,0.0,2.86,0.54,2.11,0.97
2017-12-12,0.67,2.5,1.82,1.85,1.53,3.16,,0.0,6.02,0.8,2.1,0.8
2017-12-13,0.55,4.94,2.09,2.41,2.26,4.46,,0.0,2.99,0.73,2.1,0.75
2017-12-14,0.42,4.71,1.67,2.01,1.0,2.7,,0.0,2.25,0.78,2.1,0.7
2017-12-15,0.43,2.88,1.14,2.09,0.95,2.59,,0.0,2.3,0.41,1.48,1.1
2017-12-16,0.43,3.37,1.12,2.53,1.18,4.67,,0.73,4.12,0.21,1.26,1.5
2017-12-17,0.57,3.86,1.1,2.18,1.41,2.75,,0.0,5.09,0.0,2.11,1.4
2017-12-18,0.84,3.64,1.72,2.45,4.25,4.21,,0.0,1.3,0.01,2.09,0.58
2017-12-19,0.73,6.3,1.88,4.54,5.14,9.88,,0.0,1.79,0.12,2.09,0.0
2017-12-20,0.93,8.38,3.06,5.3,3.94,10.9,,0.0,6.81,0.53,2.1,0.0
2017-12-21,0.69,6.5,4.24,5.51,3.45,9.27,,0.0,5.77,0.59,2.1,0.0
2017-12-22,0.45,4.2,2.54,3.67,5.02,4.45,,0.0,8.49,0.82,2.1,0.0
2017-12-23,0.5,5.5,2.59,3.66,5.22,11.37,,0.0,3.85,0.63,2.08,0.0
2017-12-24,0.7,11.46,3.56,4.52,3.02,11.7,,0.0,4.37,0.76,2.11,0.01
2017-12-25,0.56,8.3,4.32,9.17,2.87,11.84,,0.0,3.44,0.74,2.1,0.01
2017-12-26,0.48,7.02,2.33,5.61,14.03,15.83,,0.0,4.49,1.07,2.11,0.02
2017-12-27,0.68,10.47,4.58,6.57,6.37,17.22,0.0,0.0,2.58,0.09,2.1,0.04
2017-12-28,1.04,9.57,6.23,7.99,6.27,17.32,0.0,0.0,2.44,0.65,2.1,0.04
2017-12-29,0.78,8.35,4.92,6.85,2.63,11.45,,0.0,2.66,0.49,2.09,0.02
2017-12-30,0.82,10.28,5.29,9.53,4.98,19.89,,0.0,4.21,0.88,2.11,0.01
2017-12-31,0.6,12.12,5.24,8.46,3.14,15.87,,0.0,8.23,0.79,2.1,0.0
2018-01-01,0.47,10.93,4.81,8.56,2.29,9.93,,0.0,5.41,0.74,2.1,3.5
2018-01-02,0.62,8.85,3.94,4.2,2.0,6.98,,0.0,2.04,0.78,2.1,10.33
2018-01-03,0.52,7.32,3.1,3.73,1.58,5.58,,0.0,1.87,0.7,2.7,0.74
2018-01-04,0.55,8.61,3.5,5.04,2.12,8.56,,0.0,2.56,0.67,3.42,1.26
2018-01-05,0.67,7.28,2.92,4.5,1.36,6.94,,0.0,2.6,0.66,3.41,1.05
2018-01-06,0.48,10.72,4.3,7.05,10.3,12.39,,0.0,3.22,0.92,3.39,2.78
2018-01-07,0.56,6.82,2.95,3.94,2.47,6.97,,0.0,3.32,0.75,3.4,2.14
2018-01-08,0.81,6.57,2.57,4.69,3.3,7.54,,0.0,2.29,0.69,3.4,2.65
2018-01-09,0.7,10.65,4.03,4.72,4.44,13.03,,0.0,1.91,0.16,3.4,2.17
2018-01-10,0.56,5.93,3.01,3.44,4.45,6.66,,0.0,2.0,1.69,3.4,1.5
2018-01-11,0.58,6.12,2.4,3.2,5.68,5.56,,0.0,3.48,1.37,1.73,1.6
2018-01-12,0.53,6.81,2.88,3.72,4.23,12.68,,0.0,3.7,1.22,0.0,0.95
2018-01-13,0.64,12.76,5.03,5.98,10.45,21.37,,0.0,4.97,5.1,0.0,2.57
2018-01-14,0.68,8.9,3.03,4.46,2.93,8.84,,0.0,4.27,0.76,0.0,2.91
2018-01-15,0.52,6.0,2.51,4.39,2.59,6.17,,0.0,1.56,0.5,0.0,5.0
2018-01-16,0.84,5.58,2.03,3.53,2.62,7.49,,0.0,1.89,0.42,0.0,2.59
2018-01-17,0.83,7.21,2.7,5.98,2.36,6.03,,0.0,1.64,0.44,0.0,2.48
2018-01-18,0.6,11.2,3.54,6.43,3.16,9.66,,0.0,2.31,0.76,0.0,3.48
2018-01-19,0.9,9.53,4.51,6.47,6.37,17.04,,0.0,1.58,0.39,7.67,5.44
2018-01-20,0.7,4.57,2.79,4.75,2.7,2.95,,0.0,3.25,0.58,0.0,3.4
2018-01-21,0.63,5.29,2.32,5.02,1.5,5.01,,0.0,2.85,0.52,0.0,1.63
2018-01-22,0.67,7.56,3.75,8.38,1.79,7.07,,0.0,1.5,0.66,0.0,3.15
2018-01-23,0.73,4.41,2.53,3.42,1.35,5.02,,0.0,0.97,0.88,0.51,4.93
2018-01-24,0.61,3.85,2.42,3.58,1.35,3.89,,0.0,1.08,0.95,0.44,1.39
2018-01-25,0.35,,,2.85,,5.53,,0.0,2.24,0.93,1.58,2.18
2018-01-26,0.36,,,3.65,,4.18,,0.0,8.13,0.49,1.97,1.8
2018-01-27,0.45,,,2.25,,5.81,,0.0,5.720000000000001,0.83,2.23,2.03
2018-01-28,0.63,,,0.79,,4.42,,0.0,3.3100000000000005,0.4,3.75,2.58
2018-01-29,0.65,,,1.03,,5.1,,0.0,0.9,0.07,6.38,0.96
2018-01-30,0.61,,,2.1,,4.16,,0.0,2.82,0.28,1.03,2.69
2018-01-31,0.62,,,1.3,,4.64,,0.0,5.16,0.8,0.0,1.93
2018-02-01,0.64,,,1.3,,5.28,,0.0,3.99,0.97,0.0,2.94
2018-02-02,0.67,,,1.69,,3.72,,0.0,4.75,1.52,0.27,3.36
2018-02-03,0.81,,,2.0,,2.07,,0.0,1.37,1.05,0.57,3.98
2018-02-04,0.6,12.74,3.78,2.0,2.05,2.29,,0.0,0.43,0.01,0.0,0.55
2018-02-05,0.4,7.4,4.02,1.99,1.33,2.88,,0.0,0.84,0.06,0.0,0.43
2018-02-06,0.35,6.59,3.22,1.81,1.28,2.46,,0.0,2.63,0.27,0.4,0.03
2018-02-07,0.35,6.57,2.83,1.75,2.58,3.69,,0.0,3.34,0.25,0.0,0.36
2018-02-08,0.35,12.58,3.7,2.0,2.45,5.21,,0.0,2.94,0.23,0.0,0.4
2018-02-09,0.33,8.42,5.15,2.6,3.83,6.51,,0.0,2.67,0.44,0.0,0.38
2018-02-10,0.33,8.72,16.65,6.49,20.22,15.51,,0.0,1.7,0.17,0.0,0.39
2018-02-11,0.35,17.27,6.49,5.24,6.51,3.36,,0.0,0.54,0.26,0.0,0.93
2018-02-12,0.36,2.67,1.54,0.75,0.6,0.97,,0.0,0.28,0.11,0.0,0.11
